,name,lat,lon,year,potential_ha,static_total_ha,static_water_ha,static_weed_ha,buffer_total_ha,buffer_water_ha,buffer_weed_ha,in_build_ha,out_build_ha,in_green_ha,out_green_ha
104,Hebbal Lake,13.04705059740462,77.58628405047017,2022,45.28392121431239,40.935037261391464,35.73368776478487,6.0099231326952145,53.7380593559355,35.98298551712036,18.66530314103071,3.282964190655877,0.8925342429755714,7.776967345467357,18.260250899314155
103,Hebbal Lake,13.04705059740462,77.58628405047017,2021,45.28392121431239,36.87470087453208,27.994334450097178,10.051771890109196,44.14501712919051,28.003941722106937,17.3127466854649,3.085424156162038,0.8980402633158364,8.860086485317455,18.16923441060087
102,Hebbal Lake,13.04705059740462,77.58628405047017,2020,45.28392121431239,39.76960197618072,27.73919285678639,13.0320766205552,49.26721667683022,27.77158433761597,22.52205864536661,2.819424723812926,0.7549944770962586,15.117371210581457,16.730741940891054
335,Begur Lake,12.873969501844538,77.63054335089946,2025,42.77824065503287,39.764444090857424,21.544059427816354,18.647417885799054,44.49808820403454,21.588746044921876,23.37445019362805,3.585264895273845,4.9467820826810955,9.639750489762266,4.134992843840355
334,Begur Lake,12.873969501844538,77.63054335089946,2024,42.77824065503287,30.88615265389536,22.43628508466234,8.643548914932548,33.47830716478235,22.489901374816895,11.2015805046261,2.1180972861794864,5.9002476921560225,5.957145689218559,2.532008882817286
333,Begur Lake,12.873969501844538,77.63054335089946,2023,42.77824065503287,21.548478589298025,13.719413918813068,7.964721080702242,24.95416181262745,13.720705879974366,11.369112342870377,2.526734743822883,3.296692744765936,9.47081732326733,5.093993205856625
332,Begur Lake,12.873969501844538,77.63054335089946,2022,42.77824065503287,38.73894700002333,9.23322563795202,29.854554369120866,44.58723485616647,9.23436563949585,35.70170222372018,0.6969022493699017,3.0979074706462777,15.3638655896086,6.3450111649187875
331,Begur Lake,12.873969501844538,77.63054335089946,2021,42.77824065503287,39.40953855624628,18.270185060538495,21.545563275164454,45.76689876217113,18.391135262298583,27.802112626306883,0.739038676033768,2.189468351404526,12.788239556642438,7.221999486820007
330,Begur Lake,12.873969501844538,77.63054335089946,2020,42.77824065503287,28.795127530870623,14.17977199605007,16.753180799530632,31.18604632298787,14.205155200195312,19.122326269887285,3.1358873151412667,4.607305432164809,9.156440461683085,2.876824328822714
323,Ramapura Kere,13.047130418706944,77.68706600729922,2025,42.17642313589662,39.198348693452736,5.868058324432373,34.889293838106056,44.35528354298609,5.8874246070861815,40.0268624049856,0.4940724102573768,1.3461202594682282,14.389998136892862,8.934340978303792
322,Ramapura Kere,13.047130418706944,77.68706600729922,2024,42.17642313589662,17.856228827921544,0.4454306640625,17.478581229654942,19.354233660236428,0.4454306640625,18.976586061969822,1.2132550392569743,5.97233509335686,5.628462331070245,2.8187171621554508
321,Ramapura Kere,13.047130418706944,77.68706600729922,2023,42.17642313589662,15.8334222020856,0.6875142417907715,15.79468902566348,19.820616283246206,0.6875142417907715,19.781883106824083,3.364202175412646,2.818981544898538,7.265444915798411,4.728513797529632
320,Ramapura Kere,13.047130418706944,77.68706600729922,2022,42.17642313589662,24.587544524688717,0.0,24.587544524688717,30.269906672551755,0.0,30.269906672551755,5.015966895512603,4.8713652828889735,5.931387839349488,4.202885465390076
319,Ramapura Kere,13.047130418706944,77.68706600729922,2021,42.17642313589662,20.317723966890227,0.0,20.317723966890227,26.507150585832782,0.0,26.507150585832782,0.5608698654982621,0.7219866367055856,12.6835019827091,10.026563479482608
318,Ramapura Kere,13.047130418706944,77.68706600729922,2020,42.17642313589662,24.00488456098668,0.5352751025151271,23.57612535202624,34.22882317702049,0.5713119338989258,33.773710393207004,0.0096832389831542,0.2594700482566684,17.123979171725992,14.790134553085036
359,Hulimavu Lake,12.870360310792742,77.60423495967207,2025,41.09662930671246,26.776308092420972,0.0,26.776308092420972,30.177056851208256,0.0302098057197122,30.14684704548855,3.097877370381073,3.6657271871559303,4.686019837978587,4.886381378954723
358,Hulimavu Lake,12.870360310792742,77.60423495967207,2024,41.09662930671246,22.74380308823529,0.0,22.74380308823529,25.63166726071227,0.0,25.63166726071227,1.2117015016054635,3.974008390505922,5.60349216329537,3.59968215969011
357,Hulimavu Lake,12.870360310792742,77.60423495967207,2023,41.09662930671246,24.959587272521357,0.0,24.959587272521357,28.811541182837395,0.0123118647227567,28.799229318114637,0.8923093481086282,2.2616326770588,8.01887589648976,6.907248761034199
356,Hulimavu Lake,12.870360310792742,77.60423495967207,2022,41.09662930671246,38.02816424516866,3.8372255264282225,34.442877814809776,45.08961499322929,3.846915424346924,41.49463866495171,0.0783558530321308,1.8240694145382153,13.594178906546189,8.54894614413692
355,Hulimavu Lake,12.870360310792742,77.60423495967207,2021,41.09662930671246,33.33409089420095,16.734474473571776,16.812795621373773,39.537093679573225,16.734474473571776,23.01579840674605,0.0384554683879777,1.4861270801738664,11.913460920392207,9.184132758379167
354,Hulimavu Lake,12.870360310792742,77.60423495967207,2020,41.09662930671246,37.69257931140075,19.980627362060545,18.98133327029357,41.913519486688365,19.980627362060545,23.202273445581177,0.0301340485307282,3.1061717391818178,12.186557522140202,5.723982308992874
413,Doddanekundi Lake,12.97538679399143,77.68804390617512,2025,38.04355931065581,32.56700793836107,14.422411120605467,19.08413579175463,36.150523223078096,14.422411120605467,22.667651076471657,2.115039935218961,2.9588147776914107,6.834504798694684,5.260872348749499
412,Doddanekundi Lake,12.97538679399143,77.68804390617512,2024,38.04355931065581,25.34085706313489,2.576480397796631,22.812806716760377,27.984340205583756,2.576480397796631,25.45628985920925,0.6538557984924317,4.130662248439415,7.660110620859178,2.749539446034152
411,Doddanekundi Lake,12.97538679399143,77.68804390617512,2023,38.04355931065581,14.994201460687975,0.0,14.994201460687975,17.43727514918608,0.0,17.43727514918608,2.245457423101687,1.7734858279927568,3.6445017734273257,4.925769611179128
410,Doddanekundi Lake,12.97538679399143,77.68804390617512,2022,38.04355931065581,35.16846129318537,0.1646621208190918,35.042543261874336,39.31478990047081,0.1646621208190918,39.18887186915977,0.2295389040718826,1.994550384383856,10.85383723055671,6.042314678260954
409,Doddanekundi Lake,12.97538679399143,77.68804390617512,2021,38.04355931065581,34.17319339518529,0.0,34.17319339518529,38.941239453154914,0.0,38.941239453154914,0.0,1.8221391299707743,11.74851990379183,6.794089733650356
408,Doddanekundi Lake,12.97538679399143,77.68804390617512,2020,38.04355931065581,35.960733498972,1.1138904014587403,35.389258015268375,41.594771088226906,1.1138904014587403,41.0232956045233,0.0,1.4548008057837392,11.439710414949296,7.106877972292436
17,Halasuru lake,12.982697388966644,77.61971614840355,2025,37.82345834809546,36.21944494359034,33.42381978016573,3.644546889827955,45.91625110365624,33.75958879274256,13.096173462799673,1.2942307929244694,1.8058312694983396,3.766396341597614,11.909095596516922
16,Halasuru lake,12.982697388966644,77.61971614840355,2024,37.82345834809546,36.30809661673752,33.547338419204415,3.5514136521911635,46.34689486467548,33.90012325313793,13.347539590205775,1.0989200599460978,1.8449192422724707,3.877229617273669,11.62444183449838
15,Halasuru lake,12.982697388966644,77.61971614840355,2023,37.82345834809546,36.48737488009285,34.310684690841974,2.9159563427794213,46.52556498573152,34.839445457458496,12.586889499739106,1.2025031406148272,1.426607211049398,3.5485625834057393,11.960672142106588
14,Halasuru lake,12.982697388966644,77.61971614840355,2022,37.82345834809546,36.7791940457572,34.30016027616014,3.359290983632405,47.327277759154086,34.85645993455775,13.555613210338525,0.7430996983546837,1.5169323140821271,3.8330899887982546,11.838065947460093
13,Halasuru lake,12.982697388966644,77.61971614840355,2021,37.82345834809546,36.381135429056194,34.190203192192534,2.7754907059733074,46.78306251180312,34.79102029876709,12.757209801842183,1.5498609474780514,1.68299510255103,3.5378088324393495,11.334447647166522
12,Halasuru lake,12.982697388966644,77.61971614840355,2020,37.82345834809546,35.811645915087524,31.405982393490664,4.820362606626025,45.630755112089275,31.776431968249153,14.3676640488389,6.111943153354419,1.9725430053411743,5.398543775679646,11.285749038893748
71,Rachenahalli Lake,13.062687176080775,77.6138107751643,2025,35.803149432612415,35.149171785774996,30.933302716561116,34.92419138853186,42.2708275096639,31.231486547603225,41.78172331221937,0.0080878452884449,1.5583350519307455,15.241403707092866,11.307236934452428
70,Rachenahalli Lake,13.062687176080775,77.6138107751643,2024,35.803149432612415,33.936673240006414,30.487255484538363,4.53473972598805,40.72698288830926,30.541705865822586,11.279408227473244,0.2519001133668189,2.442004221158496,5.087056873453178,8.682301206611186
69,Rachenahalli Lake,13.062687176080775,77.6138107751643,2023,35.803149432612415,34.87976625068816,30.623610257155484,23.80483324722889,42.49534499940462,30.706387193435965,31.367176662780142,0.0,1.4062592789803303,14.301162649515202,11.891111580185234
68,Rachenahalli Lake,13.062687176080775,77.6138107751643,2022,35.803149432612415,33.077387045823656,30.36525481367822,2.777936181933834,42.27603823822024,30.43519742771223,11.918301930350514,0.3969894332885742,1.520787592330633,3.8060442877586182,12.14012347455492
67,Rachenahalli Lake,13.062687176080775,77.6138107751643,2021,35.803149432612415,33.975440996802845,29.92660976019766,4.382749288114654,41.48097946137374,29.9580876914978,11.871466676797311,0.0096827041625976,1.137164549467797,6.030732494099928,12.45178911299462
66,Rachenahalli Lake,13.062687176080775,77.6138107751643,2020,35.803149432612415,35.11320733701221,31.40282111718571,19.29517722129673,42.49814910128425,31.468587380981447,26.676625590542052,0.0,1.8687938368703805,14.832746167013134,10.02458576763078
995,Vrishabhavati,12.920521985102395,77.50049244727587,2025,33.729295355027205,13.835495994439183,0.1015885128185795,13.733907481620609,51.32114610133156,0.7778274970050886,50.54331860432645,4.36176282066495,27.849074212628526,15.888575997063104,51.161983113624586
994,Vrishabhavati,12.920521985102395,77.50049244727587,2024,33.729295355027205,11.344407848684249,0.0456285809026979,11.29877926778155,42.665939523073106,0.3926743236855899,42.27326519938749,5.484723993015664,35.55383555474978,12.947019574142136,36.31093155790134
993,Vrishabhavati,12.920521985102395,77.50049244727587,2023,33.729295355027205,9.898290077709108,0.1578902188110351,9.740399858898073,40.53517248433734,0.5896976370089662,39.94547484732835,6.769544641247912,26.38435205159808,12.168238397518952,51.06021961460179
992,Vrishabhavati,12.920521985102395,77.50049244727587,2022,33.729295355027205,11.854898318568178,0.0011017566396675,11.853796561928512,51.714080401907495,0.2998596371160769,51.41422076479141,7.354549340820304,25.42995280467616,11.724366592858985,55.48846883998194
991,Vrishabhavati,12.920521985102395,77.50049244727587,2021,33.729295355027205,14.026268932519027,0.0581275657653808,13.968141366753644,61.85640006160061,0.3458280380039589,61.51057202359664,4.778922061151241,22.327275441403874,14.525902475205932,59.15335079931505
990,Vrishabhavati,12.920521985102395,77.50049244727587,2020,33.729295355027205,13.457654993223295,0.0627634749199362,13.394891518303362,51.81133611617143,0.4891676872462853,51.32216842892514,4.202240013972262,28.094934249985613,14.77855722874058,50.25559898923373
311,Doddabommasandra Kere,13.064915240036932,77.56320714849547,2025,33.54657069409537,32.82588309824623,27.18767923465504,6.516467201388489,40.48672183101282,27.6325077601444,13.880563515448484,0.6869711095114315,1.8518406539916992,6.295676307399971,10.68983984293919
310,Doddabommasandra Kere,13.064915240036932,77.56320714849547,2024,33.54657069409537,32.273446945549445,25.692124480264695,7.318599577690571,39.22833556736068,25.981196890303668,14.079836493524292,0.2748333150437299,2.1178983953378716,5.65253641993504,9.047262359744796
309,Doddabommasandra Kere,13.064915240036932,77.56320714849547,2023,33.54657069409537,31.180718040220945,11.289655657211004,21.17580597110224,37.733196506359626,11.348016995239258,27.672960770275637,2.056477950307809,1.519930593692555,12.730575599709304,10.82502551645316
308,Doddabommasandra Kere,13.064915240036932,77.56320714849547,2022,33.54657069409537,32.09665629832846,1.9009562597775929,31.091159629157563,39.16879921981214,1.946179690551758,38.12309120971083,0.0451094531698787,1.8939823663060804,19.466105384063717,9.926401656006457
307,Doddabommasandra Kere,13.064915240036932,77.56320714849547,2021,33.54657069409537,32.96329865521,0.0,32.96329865521,39.37501514807608,0.0193650230407714,39.35565012503531,0.0096827041625976,1.5677346661945424,20.006696761839617,9.77941826273002
