in_build_ha,in_green_ha,name,out_build_ha,out_green_ha,year
5.1500088306501794,0.8259649321253159,Sankey Tank,0.8830162061025583,6.740554688945099,2020
5.718894994318344,0.6681243632836433,Sankey Tank,0.7960432874821683,6.600107122805725,2021
5.700172547526641,0.38700456469068345,Sankey Tank,0.8368329185096892,6.479297236929501,2022
6.602857077406339,0.43728837930118336,Sankey Tank,0.6295418844784008,6.907626839886834,2023
5.644534607463163,0.4017778271185183,Sankey Tank,0.7330356563732671,6.783700859321146,2024
6.584779993699018,0.6249036455790202,Sankey Tank,0.6755348489050773,7.146021119303986,2025
0.0,14.818962523244226,Rachenahalli Lake,1.8592252323853735,10.001195604897292,2020
0.009682704162597656,6.030732494099928,Rachenahalli Lake,1.1371645494677973,12.45178911299462,2021
0.3969894332885742,3.8060442877586187,Rachenahalli Lake,1.520787592330633,12.14012347455492,2022
0.0,14.301162649515202,Rachenahalli Lake,1.4062592789803303,11.891111580185234,2023
0.2519001133668189,5.087056873453178,Rachenahalli Lake,2.442004221158496,8.682301206611186,2024
0.008087845288444969,15.241403707092866,Rachenahalli Lake,1.5583350519307457,11.307236934452428,2025
0.046494419555664065,0.7641556835907584,Chinnappanahalli Lake,0.7367328444357478,2.4517024142396235,2020
0.06780429153442383,0.7313366169379739,Chinnappanahalli Lake,0.611987705042222,3.0067091443649003,2021
0.2809034713745117,0.48746924548878395,Chinnappanahalli Lake,0.7919639599280263,2.4649596231348383,2022
1.0626855456602806,0.564694162277521,Chinnappanahalli Lake,0.8565382242389753,2.4940947788103887,2023
0.23247190704345702,0.5105261289469402,Chinnappanahalli Lake,1.3332572342098459,1.6157538740868662,2024
0.3874532203674316,0.7144333048083735,Chinnappanahalli Lake,1.4564822290009145,1.8755375341886633,2025
0.0,4.113313254729627,Herohalli Kere,1.9476535433571003,3.587336090141743,2020
0.36804668731689455,2.7520369817726285,Herohalli Kere,1.3425599819677014,4.546878560464895,2021
0.7067715427982106,1.7694761224066045,Herohalli Kere,1.8177929756134628,4.188935712202483,2022
0.009685456085205078,2.1780866604793774,Herohalli Kere,1.7792027302611102,4.138723430148853,2023
0.03874168701171875,1.5982123262771906,Herohalli Kere,2.2886189851349465,3.2263928857362005,2024
0.029056303405761718,1.3532657742369407,Herohalli Kere,1.8940595044483852,4.007191843710506,2025
0.928823689030666,5.025709974873857,Kaikondrahalli Lake,3.0884054212323355,3.86089941120223,2020
1.0583444198069853,3.5421765546641613,Kaikondrahalli Lake,2.094987614183613,5.196222553316011,2021
0.6759401029579313,3.086405479912852,Kaikondrahalli Lake,2.194644474876254,5.406933857664227,2022
0.4553502838134766,3.38613846769445,Kaikondrahalli Lake,1.8089344367352653,5.663886444687196,2023
0.5425450668334961,3.660718348723763,Kaikondrahalli Lake,2.5936173710811836,3.8836528083053317,2024
0.038753550720214844,4.807432819465185,Kaikondrahalli Lake,1.8943472093888827,4.7106960565783975,2025
0.03224945143456553,6.606132503518499,Lal Bahadur Shastri Nagar Lake,3.743793839287852,3.2724203626505526,2020
0.05811728057861328,7.800012068227131,Lal Bahadur Shastri Nagar Lake,2.7772182831349093,4.5062197929801195,2021
0.2789646230241365,7.5972053408963065,Lal Bahadur Shastri Nagar Lake,2.9356177543759814,4.813975351921531,2022
0.13154349222220627,5.133133209476845,Lal Bahadur Shastri Nagar Lake,2.2893352482096363,6.032277585150026,2023
4.400900440733667,1.437244123200061,Lal Bahadur Shastri Nagar Lake,3.642069535657097,3.902748145925485,2024
0.18096259683646407,5.885207544340244,Lal Bahadur Shastri Nagar Lake,2.630860877182905,6.021717254378374,2025
1.7451627332410626,7.650159530337472,Agara Lake,2.157159739948349,5.054996489191992,2020
5.393520934421312,5.865165376308666,Agara Lake,1.5496273958752202,8.429818174342731,2021
3.2157012742435227,3.964673306044034,Agara Lake,1.8770473637868854,7.4825123400968705,2022
4.1701905991079276,2.746126656733494,Agara Lake,1.961049553940718,6.644856043901629,2023
3.1285182632476207,3.6895466053173593,Agara Lake,2.637004169311524,6.695924412090824,2024
8.61434072856529,3.055306165176092,Agara Lake,2.29963701711019,6.905827930255963,2025
2.7460216965798767,15.103434853036914,Hebbal Lake,0.7279193823361866,16.70598331552245,2020
3.085424156162038,8.860086485317455,Hebbal Lake,0.8980402633158364,18.16923441060087,2021
3.282964190655877,7.776967345467357,Hebbal Lake,0.8925342429755714,18.260250899314155,2022
3.355456581803864,7.6607281448154785,Hebbal Lake,0.8730531051994771,18.086220550474298,2023
3.707170780388327,7.057974975002509,Hebbal Lake,0.9938476690584064,13.95461893014347,2024
3.2108951236051673,7.892140693485034,Hebbal Lake,0.934719967435949,16.97369099839753,2025
1.0093115316622867,7.741336075137266,Sarakki Kere,5.904693525034588,2.38654827082017,2020
4.48708456066356,0.918629124486587,Sarakki Kere,4.0828409671559065,2.7084123307381422,2021
4.194260293719721,0.1802515121938668,Sarakki Kere,4.748641140824863,2.836608299668255,2022
4.638121878817689,0.22014701920154048,Sarakki Kere,4.32958482219023,2.7843636112317856,2023
6.753748726121491,0.08887196896122952,Sarakki Kere,5.181863558591957,2.519000019282921,2024
4.417828136848,0.4185561388920803,Sarakki Kere,3.429284398447674,4.009457785946716,2025
0.0,24.589097984439647,Jakkur Lake,2.141324828341616,15.696335122411384,2020
0.8326413146972657,11.418381361745201,Jakkur Lake,1.320185570565018,16.58219504188986,2021
0.014010338727165672,7.7756095886619425,Jakkur Lake,0.8955046098566991,17.931859145286396,2022
0.009681900024414063,8.108562321253759,Jakkur Lake,0.6988359775109381,18.913490167332053,2023
0.2857000510600969,9.499928516758937,Jakkur Lake,2.723980855958228,10.326075958652877,2024
1.9202353108364922,20.32650861857397,Jakkur Lake,2.95617788389019,15.387066041929959,2025
0.392288838635613,0.6430250288331275,Yediyur Lake,0.997932420588475,2.1548911058912084,2020
0.4402706120120778,0.657727355224011,Yediyur Lake,0.8181235428514667,2.3789584928894034,2021
0.2195846121305578,0.7565405788346835,Yediyur Lake,0.792822145472508,2.52541147542916,2022
0.19052193512860466,0.8146659732743806,Yediyur Lake,0.7117505170485552,2.568948451017491,2023
0.06522963065053902,0.8201745722093771,Yediyur Lake,0.8022059869414685,2.4702493043039353,2024
0.4626091107955634,0.9944742758148793,Yediyur Lake,0.5353985786916696,2.776945984598795,2025
0.0,5.384589586456898,Seegehalli Lake,1.7878826722986552,2.992469976986156,2020
0.0,5.819205591792688,Seegehalli Lake,1.2692186527985216,4.5303108870323,2021
0.07512030580707625,3.9381639139272653,Seegehalli Lake,1.6259441639888987,3.681316104748295,2022
0.019368885803222657,5.539269408102599,Seegehalli Lake,1.2936777072652181,4.484243996196071,2023
0.10930128955915862,3.4891773509306074,Seegehalli Lake,2.1008941717798573,2.556144665949204,2024
0.055714043516271246,3.38918784647624,Seegehalli Lake,1.1582857561627555,4.579797208015588,2025
7.495796225119196,5.268834658627977,Yelahanka Lake,5.344765586529898,13.699034512155562,2020
14.535397196388987,6.229841971674901,Yelahanka Lake,5.13725299590466,16.708815156091422,2021
10.231016835099757,4.787322473413806,Yelahanka Lake,4.779418088178448,17.254893681613698,2022
7.270676163901533,6.103451701860613,Yelahanka Lake,3.78885606792375,15.975303332456695,2023
7.85146534016029,2.370503788042256,Yelahanka Lake,5.1241893231799525,13.563820987886901,2024
11.605453204872271,2.9641996825573504,Yelahanka Lake,4.0651168094201156,17.930643060542106,2025
3.6065129109700518,0.7618079675771677,Hemmigepura Kere,0.3389524174469593,4.803870854363534,2020
1.8505272860478417,0.6254289517421349,Hemmigepura Kere,0.4270730252224792,5.2638112366859575,2021
3.0165347281512096,0.9514253855028337,Hemmigepura Kere,0.334392544076957,6.105798511379465,2022
3.931557307078043,0.7157538233558803,Hemmigepura Kere,0.526743815277698,5.417899192462996,2023
2.6223683581213857,0.38174003955317476,Hemmigepura Kere,1.0971119365048876,3.0009967080449127,2024
3.0386493540416044,0.8579088796638036,Hemmigepura Kere,0.7523434405876608,5.261153750110702,2025
0.5439324498673982,1.700815675727994,Thubarahalli Lake,0.6467610704908182,4.363651304608513,2020
0.6114347612717572,1.4480141644705977,Thubarahalli Lake,0.8018978877766926,3.8775784375059827,2021
1.4041804443060184,1.5830553987211338,Thubarahalli Lake,1.6745279040766698,1.6863089228521604,2022
2.3017288567546768,0.1206458159383138,Thubarahalli Lake,0.771091449166092,2.512789553779151,2023
4.419299068851842,0.0012915486025342755,Thubarahalli Lake,2.9735222287705367,0.713848151660994,2024
2.0482449532991303,0.10788231184417127,Thubarahalli Lake,1.4286044787059122,2.2739641412293676,2025
0.34326065575992365,1.2140370590748504,Agrahara Lake,1.339934631799436,1.27383649417952,2020
1.8706783465755685,0.6620330826523726,Agrahara Lake,0.6788512941098681,2.1916924679505594,2021
2.8421440450241997,0.0919943999825272,Agrahara Lake,0.805090826888739,2.4687021916916776,2022
2.451651247929592,0.06025398105097752,Agrahara Lake,0.8825807929603727,2.290673381473316,2023
1.8340401400756836,0.011352180100983265,Agrahara Lake,1.6169806164790141,1.3058043584397256,2024
2.3767424023527264,0.1798882373525582,Agrahara Lake,1.2726189824003329,1.7500572743344769,2025
0.027827519899256088,7.77324735545141,Puttenahalli Lake,0.96150619452383,7.725375882936361,2020
0.7828886321423101,6.590296951084518,Puttenahalli Lake,0.7461008092005111,8.213021797494322,2021
1.4127087160686416,4.832154750527781,Puttenahalli Lake,0.8833793640196554,8.014658312336033,2022
1.6061719883159562,3.5299566235261817,Puttenahalli Lake,0.8826201966798067,7.666643530066986,2023
0.30978441848754884,4.927633049175794,Puttenahalli Lake,1.0122653617589614,6.561629734254723,2024
0.01936156005859375,6.824533001688051,Puttenahalli Lake,0.7188057270214603,8.354016167252478,2025
0.0,7.966257403414852,Attur Lake,0.8354376132381666,6.860127873807418,2020
0.16487674376244638,7.421237331079221,Attur Lake,0.6168026820463295,6.653641693653776,2021
0.155348109181722,9.422964347851316,Attur Lake,1.1374051552985696,6.974997918710142,2022
1.1783205108313466,7.809501300599336,Attur Lake,0.8853607505977854,7.42297622723149,2023
0.527621204403148,7.797088997659115,Attur Lake,1.5705737832791191,6.456834866021845,2024
2.2696669673336247,7.152504862569172,Attur Lake,1.4818862883264878,6.786629858051372,2025
0.5622510702694165,1.5825324944290475,Allalasandra Lake,2.82070827663646,4.3541891561680215,2020
0.8268040165411258,1.3576183127668802,Allalasandra Lake,2.3225050981618836,4.764423849592024,2021
0.22267515869140625,1.94188998865165,Allalasandra Lake,2.2692752598691457,5.163873252204448,2022
0.10251029914407168,1.8549828525917205,Allalasandra Lake,1.9421148610014076,5.229025200102564,2023
0.23919135957605694,1.6745265090972306,Allalasandra Lake,2.6235832184825223,4.133791316109451,2024
0.2625409351573271,2.642909231480619,Allalasandra Lake,1.8254031207454908,5.817855089407527,2025
6.200332693867404,0.08879895181992474,Kodigehalli Lake,3.8886464188429892,1.7849664076681688,2020
4.531081548641428,0.20653897154265755,Kodigehalli Lake,2.1986582748143815,3.9714331408870924,2021
6.800274573783122,0.016977337233599496,Kodigehalli Lake,3.4048837462152246,3.122947761927585,2022
7.008328835859108,0.13874310751223098,Kodigehalli Lake,2.905471219907274,3.261737578738343,2023
7.694906628887693,0.04713389367197074,Kodigehalli Lake,4.7267550654931165,0.7716105270295984,2024
7.516319438802678,0.6389851908246212,Kodigehalli Lake,2.2071239768563062,5.029577991081687,2025
0.058093696594238284,3.4542511834656953,Narsipura Lake,0.7982760112298701,3.8757177991231293,2020
0.029046903228759767,3.4971948870400817,Narsipura Lake,0.4292102978754978,4.512050750157972,2021
0.0,3.4971955218057067,Narsipura Lake,0.6101737232671999,4.443591427720014,2022
0.6888834668208103,1.3217622074920061,Narsipura Lake,0.45297922424914794,4.320949652039769,2023
0.3059975187024883,1.2775651631553506,Narsipura Lake,0.6675841783830232,3.914712608445112,2024
0.3864555369208841,2.35825700643801,Narsipura Lake,0.47420448416317224,4.420961362131155,2025
1.3671173916715733,0.4382243680437873,Dasarahalli Tank,2.006304877792059,1.1023181715333235,2020
0.9151836750823376,1.124421788967357,Dasarahalli Tank,1.5992955362686452,2.340738271200143,2021
0.968158177080341,1.3528372514971567,Dasarahalli Tank,1.5409245996303182,2.827000858851415,2022
1.2826996142159257,0.5145150751989027,Dasarahalli Tank,1.0962452346263212,2.713305963356168,2023
0.8086650530078364,0.2511625664864335,Dasarahalli Tank,2.2879218966644888,1.0461540812054808,2024
0.5766416977826287,0.7538294043357696,Dasarahalli Tank,1.6576224496160765,2.362574489004097,2025
7.599241368910846e-05,3.2683338519017835,Subramanyapura Lake,1.2941794844444126,1.3822170936883666,2020
0.0,3.589628300757315,Subramanyapura Lake,1.0508529033197143,2.633004555679024,2021
0.010448954680199718,3.3853230747866174,Subramanyapura Lake,1.1837264489716175,1.8941722243424963,2022
1.7742205467463474,0.001519830441942402,Subramanyapura Lake,2.4633166384887706,0.939030818188237,2023
1.2216835081182742,0.002431738855698529,Subramanyapura Lake,2.2879645226033545,0.8603409615999108,2024
0.41958916590073525,0.04760911709953757,Subramanyapura Lake,1.1580019720040111,1.5899779222525803,2025
3.432762619389552,0.0,Panathuru Kere,2.262148190645705,1.3476477608684465,2020
2.7033035460378603,0.030354566279392623,Panathuru Kere,0.6521090373439415,2.2740897593359857,2021
2.760745367138432,0.011093258439606311,Panathuru Kere,0.8566141461480831,2.225838455672919,2022
2.673253109322342,0.024351976587632124,Panathuru Kere,0.6676091332559025,2.66144047155642,2023
2.677508425948199,0.0049767897572236906,Panathuru Kere,1.857248122029024,0.8793722225862391,2024
2.7960009602116607,0.136006599447213,Panathuru Kere,0.8922862720205265,2.86598383629294,2025
2.5418135201039034,0.1440657466574276,Deverabisanahalli Lake,1.252747453059776,1.090899609183517,2020
1.5283024198105757,0.2612706524867638,Deverabisanahalli Lake,0.8365069538819556,2.1130721323439654,2021
0.9331199904886882,0.41874727588429167,Deverabisanahalli Lake,1.4142882083279478,2.225073014598174,2022
0.7609784451234107,0.5419169377854289,Deverabisanahalli Lake,1.1314377848726163,2.5882385943573603,2023
0.8578582760560279,0.6334775732242359,Deverabisanahalli Lake,1.3678616436378626,2.1868922665554877,2024
1.148496887658811,0.8654942768171721,Deverabisanahalli Lake,0.9649947619928098,2.930926073105756,2025
0.9537549225840852,3.21220706348793,Doddakannelli Lake,0.6259046287057914,4.717707050667558,2020
0.058092150893865845,2.2523370165297556,Doddakannelli Lake,0.592394171818752,5.111209509181601,2021
0.030356859232584636,0.6428904002709482,Doddakannelli Lake,0.8299293312461703,4.151416421742157,2022
0.5484374017693016,0.16398031849879846,Doddakannelli Lake,0.5474860400659898,4.5202941482065215,2023
2.6111491705471863,0.11170124326219744,Doddakannelli Lake,0.7545889167277019,3.442986268777285,2024
0.15501373443603517,0.8750305332886941,Doddakannelli Lake,0.33840797960468366,5.833161793129116,2025
0.011774976932301241,2.555507304831112,Byrasandra Lake,0.8437704444376625,3.3802103777118777,2020
0.26394972537470807,0.6800974988421272,Byrasandra Lake,1.2152897343863691,2.597060499521892,2021
0.958177434542787,0.20932849813423904,Byrasandra Lake,1.510233214736639,1.9715444430541997,2022
0.8673967077666639,0.09176855510038485,Byrasandra Lake,1.0997045723948757,2.2954325758690928,2023
0.8259185954643699,0.06366057019102805,Byrasandra Lake,1.2125540716373218,2.064301303244198,2024
0.7622580925705854,0.1365132851903579,Byrasandra Lake,1.0888049438626157,2.0683999659579406,2025
0.003191133832744523,2.2636791050869816,Nayandahalli Lake,1.2103459125204645,0.6577879817917767,2020
0.0004178864303289675,3.029279670314416,Nayandahalli Lake,0.7964510644591086,1.3836134911720424,2021
0.0004178864303289675,3.1062462924912406,Nayandahalli Lake,0.9472680674863329,1.4846661677730784,2022
2.4593243307495123,0.06845721769445083,Nayandahalli Lake,1.8936601206341903,0.31371741260603364,2023
2.7221726144379272,0.0971392963663737,Nayandahalli Lake,1.3568696174262553,0.4853164421111461,2024
2.64505388272753,0.09850691843668619,Nayandahalli Lake,1.0088483193012314,1.301899318644206,2025
0.11475515248018153,16.606972866384467,Kalkere Lake,1.5714530578164498,7.948282742937878,2020
0.20061123989928,3.6351693965837075,Kalkere Lake,1.0864106707494403,11.369576670475382,2021
0.16563802736469344,1.7339855002190092,Kalkere Lake,1.3183155492057053,11.613294701924046,2022
0.011239968330532896,18.793210523445275,Kalkere Lake,0.6238207384266573,12.189925350299918,2023
0.011505778419644223,19.140362798859822,Kalkere Lake,1.6565021031637746,10.48512463013593,2024
2.5949822619060448,5.659887279701978,Kalkere Lake,1.4181082116998416,10.173486103398945,2025
1.0479256242669794,4.19299384776396,Horamavu Agara Lake,5.025598783593272,0.4298789257273954,2020
1.6901556655016134,3.9750687244879046,Horamavu Agara Lake,3.2739898142885706,1.2130821203373934,2021
2.5977265599688346,2.12609171547684,Horamavu Agara Lake,2.6543864562928445,1.688229759611242,2022
3.5757796886997597,0.12190043716430662,Horamavu Agara Lake,2.4450684097589237,1.4788337165563246,2023
2.2918783601858106,0.09281146824855431,Horamavu Agara Lake,3.2927113781349333,1.2117178003677669,2024
3.0835416265330595,0.7065700566579778,Horamavu Agara Lake,2.1618115562917675,2.4666833947783826,2025
0.009685541534423829,1.1890799036153157,Goshala Lake,1.4164042824659162,1.5043362101566091,2020
0.0,1.2375076242574055,Goshala Lake,1.229682959056181,1.5739198225672106,2021
0.4804024818121219,0.16070388991711185,Goshala Lake,1.8373260079626947,0.9992453585187127,2022
0.6446010012667787,0.0012534239316454121,Goshala Lake,1.2661074289478975,1.1222328723294128,2023
0.7051071877243941,0.07547119398827647,Goshala Lake,1.6267509244671992,0.3495912134836235,2024
0.6183930132129146,0.029740286787444472,Goshala Lake,1.0986042874564375,1.2061742623273064,2025
1.580791113523595,0.6440654302978515,Mahadevapura Lake,1.9897881165508189,1.1931809222322352,2020
1.0671549989737714,1.2280439467276778,Mahadevapura Lake,1.0693563540739173,2.631687538003361,2021
0.34822303269330196,1.2967164013761632,Mahadevapura Lake,1.0518093825904997,3.2820247123808017,2022
0.0,1.366148130316641,Mahadevapura Lake,0.7768926242244945,3.7024123743064736,2023
0.6735810429412245,0.8748457611532773,Mahadevapura Lake,1.791101613560097,2.309745626214719,2024
0.849857506097532,1.2270941785445868,Mahadevapura Lake,1.3488724405056827,3.9087300658671054,2025
0.7141244227241067,0.10714726512834138,Yelachenahalli Kere,1.3102349056079343,0.5790882937053605,2020
0.7044354685615091,0.1313883985811121,Yelachenahalli Kere,1.0792980355565691,0.8904227298242904,2021
0.7163281118265787,0.2149022740472531,Yelachenahalli Kere,1.1253869016490265,1.022950755333994,2022
0.3288124741378485,0.295490639705284,Yelachenahalli Kere,1.0749290342114022,1.0478381756202846,2023
0.48383381431729183,0.2376617210836971,Yelachenahalli Kere,1.2511141234184717,0.7352496732135848,2024
0.5613444802108465,0.420343789583094,Yelachenahalli Kere,1.0088164260744583,1.1582914534834317,2025
0.07625940910788144,0.5545984460658653,Haraluru Lake,1.5431167356393856,1.0330137791233431,2020
0.0,0.4764392025128534,Haraluru Lake,1.116377272832534,2.2204438937288162,2021
0.38543785056319896,0.6091990453832289,Haraluru Lake,1.3546917743308868,2.0105505892106588,2022
0.0,0.9330448589220232,Haraluru Lake,1.2892225186097386,2.193048453949572,2023
0.12595845260620117,1.4583109984513822,Haraluru Lake,1.8072313794962571,1.2815102550371953,2024
0.0,0.9066745755962292,Haraluru Lake,1.3070425880521888,2.1274664376472012,2025
1.2910335149159153,0.05323102949553845,ITI Layout Lake,1.8748270530790436,0.4972794719531489,2020
1.1271608541271734,0.14316529623293411,ITI Layout Lake,1.2932365536469101,0.850253806322883,2021
0.7067077389436608,0.08005561262242936,ITI Layout Lake,1.2768225923695282,0.8977093933195222,2022
0.8793951216245165,0.13693420811372645,ITI Layout Lake,1.4177465061232621,0.8904901867825374,2023
0.5233818319522633,0.08947832162595262,ITI Layout Lake,1.5349614685656978,0.7739213081928328,2024
0.9010525787353516,0.4063568723521513,ITI Layout Lake,1.0893170917196835,1.4816936227716182,2025
0.6679907782850077,0.0,Panathur Chikka Kere,0.523055234117695,0.8572236576663749,2020
0.6772985721692851,0.011511191501991423,Panathur Chikka Kere,0.37223314166798316,0.8751546491884717,2021
0.7922585077742036,0.0006838348388671875,Panathur Chikka Kere,0.7689321100302303,0.4572182960390577,2022
0.7785438566350003,0.0,Panathur Chikka Kere,1.0651077088778627,0.44422543365478523,2023
0.7856861148699592,0.0,Panathur Chikka Kere,1.9254081257599471,0.14174321324666345,2024
0.6927988068704044,0.005546635024126838,Panathur Chikka Kere,1.279451724994136,0.2814731214126886,2025
1.0609593879221004,1.2118389640508915,Munekolala Lake,1.0345195742767934,1.6610676453833484,2020
0.25052003441006526,1.5919685939773867,Munekolala Lake,0.5480282618803136,3.0817576791142476,2021
0.2654483780385934,0.8905897963400453,Munekolala Lake,0.5319223088343004,2.921948974534577,2022
0.0717179657461129,0.6575055297402775,Munekolala Lake,0.5144485510194068,2.78842728551528,2023
0.013599057054706652,0.5474592334702435,Munekolala Lake,0.8594029987529677,2.490538181696873,2024
0.009686486053466796,0.7708565176212087,Munekolala Lake,0.5074975610501158,2.9940470963481816,2025
0.009685708618164063,2.3704923797757025,Seetharampalya Lake,0.6587810089231005,2.1772686164496933,2020
0.0,1.5067162607020956,Seetharampalya Lake,0.41037048790426806,2.5359821743924016,2021
0.022182238213034236,1.272625427497415,Seetharampalya Lake,0.6155943040645825,2.5404258861048095,2022
0.0,2.7898635135516,Seetharampalya Lake,0.5504149169503006,3.144509138252406,2023
0.019105603039311428,1.389841886728324,Seetharampalya Lake,0.7449274618620031,2.276938112939573,2024
0.0,3.2277719530412265,Seetharampalya Lake,0.46643406323900416,2.96910380923402,2025
0.04719794688206093,1.9037240181447945,Doddathogur Lake,2.051700273078469,3.4369523528723622,2020
0.021546967935001153,2.273062451267617,Doddathogur Lake,1.4134637365722653,5.034540635214412,2021
0.14311454209869984,1.9364428258469524,Doddathogur Lake,1.9720495130591296,4.268807375760544,2022
2.794764299480964,1.599405357247147,Doddathogur Lake,4.762446045262951,0.7765223527467018,2023
2.845380180649103,0.711121168942919,Doddathogur Lake,4.665982456021777,0.802140260258095,2024
1.0189030568021888,2.229590019591089,Doddathogur Lake,2.0764758884624404,4.978721907402485,2025
0.07190322432873296,9.117435688371843,Kaggadasapura Lake,1.3899272430449838,5.415239912306849,2020
