buffer_total_ha,buffer_water_ha,buffer_weed_ha,lat,lon,name,potential_ha,static_total_ha,static_water_ha,static_weed_ha,year
3.0620464646911625,1.4725726684570313,1.6282257264709472,12.922434059675627,77.6668228891874,Iblur Lake,2.5612345260171323,1.5391349126120175,1.4084040360364727,0.14038086666032382,2022
2.8283198903581206,1.4239807481444116,1.423715100465662,12.922434059675627,77.6668228891874,Iblur Lake,2.5612345260171323,1.4243989063038545,1.2925661848539465,0.13950712060068168,2023
2.9264532114006494,1.2839041547827625,1.6619250148698397,12.922434059675627,77.6668228891874,Iblur Lake,2.5612345260171323,1.2960994411573223,1.073123718581854,0.23065012172624177,2024
3.880623127827364,1.7762052318587958,2.181921764071596,12.922434059675627,77.6668228891874,Iblur Lake,2.5612345260171323,1.943788112619437,1.6042908719649969,0.3782111925312117,2025
6.4980878359536565,4.689208400483973,1.8379349156637756,12.996943369030943,77.66575216261633,Benniganahalli Lake,5.834561927771473,4.746407448518041,4.494327562181061,0.2756281206886441,2020
5.834295577111338,4.059673399873621,1.8036776444618372,12.996943369030943,77.66575216261633,Benniganahalli Lake,5.834561927771473,4.292154727696437,3.9480850864395443,0.3726313552617092,2021
6.204074860696232,3.817088734830968,2.4354118079331335,12.996943369030943,77.66575216261633,Benniganahalli Lake,5.834561927771473,4.197125552317302,3.761674346208759,0.4838768881764132,2022
5.981621374311261,4.00965251159668,2.001024309339336,12.996943369030943,77.66575216261633,Benniganahalli Lake,5.834561927771473,4.205026125353645,3.9116993528986916,0.31657113173840096,2023
5.377231211646585,4.106503433227539,1.2707277784190456,12.996943369030943,77.66575216261633,Benniganahalli Lake,5.834561927771473,4.3290336968425684,4.07475127231972,0.25428242452284866,2024
6.371344962885239,4.379282996126062,2.0598579735340796,12.996943369030943,77.66575216261633,Benniganahalli Lake,5.834561927771473,4.703715857558904,4.264390302668553,0.5022220212450215,2025
4.084577630417768,1.0050915301005046,3.2248238887083756,12.890466255041181,77.58730179644434,Puttenhalli Lake,3.394329336757285,2.8731273435704843,0.9904247864726945,2.028040345488903,2020
2.0993580717169067,0.008359275264365999,2.0909987964525407,12.890466255041181,77.58730179644434,Puttenhalli Lake,3.394329336757285,0.8041632286939435,0.0,0.8041632286939435,2021
3.980085965537277,1.7174552391052247,2.311076589011398,12.890466255041181,77.58730179644434,Puttenhalli Lake,3.394329336757285,2.565808908559761,1.691959429985495,0.9222953411536123,2022
4.14681596103743,1.882171745300293,2.3130900958640903,12.890466255041181,77.58730179644434,Puttenhalli Lake,3.394329336757285,2.758338904688217,1.8511283938808067,0.9556563909343644,2023
4.1124288725041405,2.037692361013375,2.1716282648782164,12.890466255041181,77.58730179644434,Puttenhalli Lake,3.394329336757285,2.7929160084025058,2.0023553347120098,0.8819048908936744,2024
4.351238934607412,2.1188911984462364,2.3776852033547793,12.890466255041181,77.58730179644434,Puttenhalli Lake,3.394329336757285,2.880764558635038,2.079868492353851,0.9462335334747911,2025
10.153070400351728,1.9076869499206544,8.439056904715747,13.034928880246378,77.5507698260525,Mathikere Lake,4.307804776728011,3.670387102373907,1.8487872489031618,2.000614872502345,2020
7.414256157935648,1.8108503021240234,5.8164468508372575,13.034928880246378,77.5507698260525,Mathikere Lake,4.307804776728011,3.471472287391211,1.7054307908271338,1.938221070389092,2021
7.3805018134562195,0.2032435005457261,7.177258312910492,13.034928880246378,77.5507698260525,Mathikere Lake,4.307804776728011,1.4991909950824815,0.18326836515538833,1.3159226299270932,2022
7.530806551561544,2.0570813936211083,5.473725157940432,13.034928880246378,77.5507698260525,Mathikere Lake,4.307804776728011,2.4058102839181927,1.9499909128884705,0.4558193710297228,2023
6.033255806465895,0.8521639350891114,5.181091871376784,13.034928880246378,77.5507698260525,Mathikere Lake,4.307804776728011,1.49436753781487,0.8330244342070935,0.661343103607776,2024
6.180479699273202,1.3556777879393334,4.824801911333869,13.034928880246378,77.5507698260525,Mathikere Lake,4.307804776728011,2.38834202046413,1.2703851509602866,1.1179568695038444,2025
21.89247901797125,12.73323666229248,9.275439235256417,13.050783425012762,77.47953064137124,Anchepalya Lake,21.469327141496244,17.814411244345273,12.720743554370356,5.209864569552557,2020
23.157848714324345,12.239411423492431,11.480055663939831,13.050783425012762,77.47953064137124,Anchepalya Lake,21.469327141496244,18.13687807690191,12.2274878692238,6.463603818257651,2021
25.48367493845023,12.345918830108642,13.224904174290074,13.050783425012762,77.47953064137124,Anchepalya Lake,21.469327141496244,19.639979939934218,12.343108830707028,7.384019175175685,2022
23.323495527735684,16.24823233566284,7.443221479884132,13.050783425012762,77.47953064137124,Anchepalya Lake,21.469327141496244,19.46366841773538,16.225866202338725,3.5836222071269934,2023
19.545765541594264,13.498212118530274,6.1734326833178965,13.050783425012762,77.47953064137124,Anchepalya Lake,21.469327141496244,16.313063169106872,13.497642527370079,2.941299901990704,2024
21.699845612873744,14.970048972320557,6.865359810414036,13.050783425012762,77.47953064137124,Anchepalya Lake,21.469327141496244,18.08076124840231,14.940354386243632,3.266286896033194,2025
15.79488491331513,9.946156758880615,5.8874666920321586,13.009638629490368,77.57421476509407,Sankey Tank,12.466672382181216,10.373111869898782,9.591278870631198,0.8093677231403424,2020
14.13854184765087,9.70403930053711,4.5119796329902195,13.009638629490368,77.57421476509407,Sankey Tank,12.466672382181216,9.868635167101697,9.293938904810886,0.6363740698421702,2021
15.010502439757714,10.013948191833496,5.064346639891979,13.009638629490368,77.57421476509407,Sankey Tank,12.466672382181216,9.976041164245606,9.63962458454207,0.37420563380222704,2022
14.44382006651038,10.00426410293579,4.517032879315543,13.009638629490368,77.57421476509407,Sankey Tank,12.466672382181216,9.796247492771526,9.461388559525435,0.38069943379121673,2023
14.738574799242212,9.897730480957032,4.840844318285175,13.009638629490368,77.57421476509407,Sankey Tank,12.466672382181216,9.903004934560741,9.49796099755979,0.4050439370009479,2024
14.707851508866856,10.083146742763146,4.653758671590768,13.009638629490368,77.57421476509407,Sankey Tank,12.466672382181216,10.301216717729762,9.706506396930171,0.6095600678597244,2025
42.49814910128425,31.468587380981447,26.676625590542052,13.062687176080777,77.6138107751643,Rachenahalli Lake,35.803149432612415,35.11320733701221,31.40282111718571,19.29517722129673,2020
41.48097946137374,29.958087691497802,11.871466676797311,13.062687176080777,77.6138107751643,Rachenahalli Lake,35.803149432612415,33.975440996802845,29.92660976019766,4.382749288114654,2021
42.27603823822024,30.43519742771223,11.918301930350514,13.062687176080777,77.6138107751643,Rachenahalli Lake,35.803149432612415,33.077387045823656,30.36525481367822,2.777936181933834,2022
42.49534499940462,30.706387193435965,31.367176662780146,13.062687176080777,77.6138107751643,Rachenahalli Lake,35.803149432612415,34.87976625068816,30.623610257155484,23.80483324722889,2023
40.72698288830926,30.541705865822582,11.279408227473244,13.062687176080777,77.6138107751643,Rachenahalli Lake,35.803149432612415,33.936673240006414,30.487255484538363,4.53473972598805,2024
42.2708275096639,31.231486547603225,41.78172331221937,13.062687176080777,77.6138107751643,Rachenahalli Lake,35.803149432612415,35.149171785774996,30.933302716561116,34.92419138853186,2025
3.2286996463012687,1.354415169058407,1.932402384957706,12.965899542357478,77.7071336932344,Chinnappanahalli Lake,2.695002471768249,1.9149679098570584,1.2988800224962422,0.6738639242314357,2020
3.9104642302449553,1.6062598925691494,2.3720086185290765,12.965899542357478,77.7071336932344,Chinnappanahalli Lake,2.695002471768249,1.991243260285621,1.5190826430466595,0.527543589663038,2021
3.8685664164524454,1.664377603445614,2.2041888130068314,12.965899542357478,77.7071336932344,Chinnappanahalli Lake,2.695002471768249,1.9920410392162853,1.5892797876933977,0.40276125152288705,2022
3.1599082892982633,1.6659350196329754,1.5036596023679247,12.965899542357478,77.7071336932344,Chinnappanahalli Lake,2.695002471768249,1.8232708084285962,1.5215513903389726,0.31140575079226035,2023
3.3265128873608147,1.5599933619839537,1.7858922075668038,12.965899542357478,77.7071336932344,Chinnappanahalli Lake,2.695002471768249,1.963361820089303,1.3957432907762715,0.5866493406587489,2024
3.288299512472713,1.5894699589837766,1.7278885340492394,12.965899542357478,77.7071336932344,Chinnappanahalli Lake,2.695002471768249,1.8726900875555303,1.420281707530302,0.48040376368803145,2025
11.777356929396086,6.5570516174316404,5.472127033613616,12.98901708788825,77.49011358408788,Herohalli Kere,9.856256515221688,8.906551844805549,6.527235428263347,2.6305304211455702,2020
13.110338233932797,7.060693536376953,6.475804653152764,12.98901708788825,77.49011358408788,Herohalli Kere,9.856256515221688,9.26783796971639,7.004821716512044,2.6817317082722982,2021
12.375916380277149,7.0122663719177245,5.557359188046924,12.98901708788825,77.49011358408788,Herohalli Kere,9.856256515221688,9.20186273661894,7.000681817704743,2.390712060986687,2022
12.173548270392327,7.506225312042236,5.2097081458806045,12.98901708788825,77.49011358408788,Herohalli Kere,9.856256515221688,9.246871510865455,7.494716725083892,2.2861839027225273,2023
9.783823983103435,6.140577177429199,3.7788430962626145,12.98901708788825,77.49011358408788,Herohalli Kere,9.856256515221688,7.656595662970452,6.139817531229656,1.6517667052833702,2024
11.715900597160191,7.8719173692920155,3.9892649409724217,12.98901708788825,77.49011358408788,Herohalli Kere,9.856256515221688,8.726288489469644,7.755920302886961,1.1084712685768274,2025
16.7629153296796,9.436125314085718,7.57868724307191,12.912892311757595,77.67273135244875,Kaikondrahalli Lake,16.511430729498784,14.406863135950436,9.3972582892474,5.261502074181048,2020
18.404991488946646,11.586935972349877,7.021511471339207,12.912892311757595,77.67273135244875,Kaikondrahalli Lake,16.511430729498784,14.82866205453911,11.496208129796049,3.53450412245208,2021
19.079372875387147,12.156534554682713,7.087540559931737,12.912892311757595,77.67273135244875,Kaikondrahalli Lake,16.511430729498784,15.019691722890828,12.079370307629157,3.1030859921354415,2022
17.771448905166924,11.247843996947045,6.649553669969145,12.912892311757595,77.67273135244875,Kaikondrahalli Lake,16.511430729498784,14.5227783541212,11.160459537159042,3.4596205866256406,2023
17.9179464795221,10.015404204188329,8.057555900669472,12.912892311757595,77.67273135244875,Kaikondrahalli Lake,16.511430729498784,14.677104974691366,9.977942887217203,4.844905330526311,2024
16.144847998217404,9.831323763667088,6.8463825498274264,12.912892311757595,77.67273135244875,Kaikondrahalli Lake,16.511430729498784,12.72623724772734,9.686227407812979,3.5092672513296086,2025
11.427755811959061,0.04964663348628025,11.378109178472782,12.96802477519852,77.67691153377919,Lal Bahadur Shastri Nagar Lake,11.135766333396768,9.086499662747858,0.0,9.086499662747858,2020
12.690919246263691,0.052647386579326556,12.638271859684366,12.96802477519852,77.67691153377919,Lal Bahadur Shastri Nagar Lake,11.135766333396768,9.923240089039524,0.0,9.923240089039524,2021
13.57353925403071,0.4788429882333793,13.143127550129613,12.96802477519852,77.67691153377919,Lal Bahadur Shastri Nagar Lake,11.135766333396768,10.056072078510361,0.41650937118530273,9.687993991657333,2022
13.327777967756678,1.3159245121166752,12.108716090680293,12.96802477519852,77.67691153377919,Lal Bahadur Shastri Nagar Lake,11.135766333396768,9.300091140971466,1.1623506713867187,8.234603104625025,2023
8.805094645167332,3.9798725935633046,4.883339451201195,12.96802477519852,77.67691153377919,Lal Bahadur Shastri Nagar Lake,11.135766333396768,5.845666923846075,3.782577794698079,2.115356809393191,2024
13.393076165630857,4.240716941498402,9.404201981548235,12.96802477519852,77.67691153377919,Lal Bahadur Shastri Nagar Lake,11.135766333396768,9.71633271824257,3.9856844006497254,5.9623208553269285,2025
19.425780564560238,8.399474070739746,11.18131422392303,12.920763885081588,77.64136384676314,Agara Lake,26.72469894477696,15.54334076499191,8.399474070739746,7.2988744243547075,2020
30.973236490083586,19.095094361877443,12.159095925355796,12.920763885081588,77.64136384676314,Agara Lake,26.72469894477696,24.254742228839355,19.07416058451634,5.44975781226663,2021
31.706323701967722,21.26521245956421,10.702688976015578,12.920763885081588,77.64136384676314,Agara Lake,26.72469894477696,24.93058073073144,21.17140929027782,4.002322803661867,2022
27.923506701815732,21.991383602330824,6.058067929807178,12.920763885081588,77.64136384676314,Agara Lake,26.72469894477696,24.153604504394533,21.908180173324883,2.3595154652973243,2023
29.752766140184598,19.666931389052447,10.337724101260315,12.920763885081588,77.64136384676314,Agara Lake,26.72469894477696,24.139736440561325,19.655457694854736,4.73590215001125,2024
29.70234592197792,21.550177553139484,8.404057741854798,12.920763885081588,77.64136384676314,Agara Lake,26.72469894477696,24.019413403445967,21.3491592782503,2.922143498212029,2025
49.26721667683022,27.771584337615966,22.522058645366606,13.04705059740462,77.58628405047017,Hebbal Lake,45.28392121431239,39.769601976180724,27.73919285678639,13.0320766205552,2020
44.14501712919051,28.003941722106934,17.3127466854649,13.04705059740462,77.58628405047017,Hebbal Lake,45.28392121431239,36.87470087453208,27.994334450097174,10.051771890109196,2021
53.7380593559355,35.98298551712036,18.66530314103071,13.04705059740462,77.58628405047017,Hebbal Lake,45.28392121431239,40.935037261391464,35.73368776478487,6.0099231326952145,2022
51.157766846516935,36.12823653640747,15.949441913655606,13.04705059740462,77.58628405047017,Hebbal Lake,45.28392121431239,40.73723642115876,35.80637042862836,5.691895227978273,2023
50.125709188884684,34.327142150878906,16.21494754871743,13.04705059740462,77.58628405047017,Hebbal Lake,45.28392121431239,40.904227103340304,34.25962487176035,7.050274255688235,2024
48.352403541532055,34.588591007232665,14.247975312772269,13.04705059740462,77.58628405047017,Hebbal Lake,45.28392121431239,39.8343002005723,34.48135329137166,5.796136163213391,2025
19.758857466005814,9.284677084218941,13.051410954296633,12.899023783834647,77.57894493153546,Sarakki Kere,21.34402416952397,18.289144302724196,9.24554123840332,11.614716351575664,2020
20.079657993068324,16.99815728336409,3.14932313020594,12.899023783834647,77.57894493153546,Sarakki Kere,21.34402416952397,18.10437388633279,16.872620003467635,1.2911792477416992,2021
20.22278619055355,18.377941726594813,1.9417336492919923,12.899023783834647,77.57894493153546,Sarakki Kere,21.34402416952397,18.13613616415286,18.055091506470326,0.1659651871565276,2022
19.63696817829207,17.939928424712537,1.7939288458341713,12.899023783834647,77.57894493153546,Sarakki Kere,21.34402416952397,17.82252122079289,17.68839635075588,0.21171218378403606,2023
20.298282956085206,18.144877093858906,2.2018504690073053,12.899023783834647,77.57894493153546,Sarakki Kere,21.34402416952397,18.08165065606211,17.919637479532284,0.21045778331083412,2024
22.653019501256008,19.436000518712063,3.3332856153869637,12.899023783834647,77.57894493153546,Sarakki Kere,21.34402416952397,19.10273972852221,18.983965532663387,0.21387736840042418,2025
54.24872925678031,39.434767057629756,40.80928420232436,13.08676197599291,77.61032801732185,Jakkur Lake,49.630104473458076,45.730494774424216,39.382219626641366,32.292226684890444,2020
48.86241550418927,32.028277274151975,17.347269523524865,13.08676197599291,77.61032801732185,Jakkur Lake,49.630104473458076,42.09713756525076,32.01627936757406,10.592698579807653,2021
53.364950779580525,38.602119148846796,14.917739053371651,13.08676197599291,77.61032801732185,Jakkur Lake,49.630104473458076,42.70936115342082,38.58043967323752,4.265224775833431,2022
52.04645817373835,38.34201055007037,15.21478544257669,13.08676197599291,77.61032801732185,Jakkur Lake,49.630104473458076,43.78119819605507,38.319723482564285,6.951841431070965,2023
50.93549208653469,38.1266998008728,47.73087529881496,13.08676197599291,77.61032801732185,Jakkur Lake,49.630104473458076,44.87868642576926,38.08911191677317,41.68880098664227,2024
52.69938961554135,39.40331905333575,49.57358902305155,13.08676197599291,77.61032801732185,Jakkur Lake,49.630104473458076,44.90799510287714,39.36311138758939,41.795938679160315,2025
5.860322752921909,3.380955800628662,2.6246802480390956,12.933624252081573,77.5766528097287,Yediyur Lake,3.8840622334858015,3.7626448309505687,3.2637553233397245,0.6280188484670601,2020
5.948878373260498,3.3131429901123046,2.7422984164428703,12.933624252081573,77.5766528097287,Yediyur Lake,3.8840622334858015,3.7122694763363113,3.2162293580148735,0.5961067753092448,2021
5.925058584989659,3.148454538726807,2.815354234708898,12.933624252081573,77.5766528097287,Yediyur Lake,3.8840622334858015,3.6998087173252476,3.0676109012588797,0.670948004512413,2022
5.647007087551939,3.119391865539551,2.576053002774108,12.933624252081573,77.5766528097287,Yediyur Lake,3.8840622334858015,3.6711259980953437,3.038548228071624,0.6810155507854387,2023
5.86757895354028,3.059442637697108,2.8565739905563046,12.933624252081573,77.5766528097287,Yediyur Lake,3.8840622334858015,3.658437048459521,2.9872988825899016,0.7195758405827541,2024
5.87479722378899,2.8523571150596467,3.0708777628431125,12.933624252081573,77.5766528097287,Yediyur Lake,3.8840622334858015,3.6255373817384005,2.779301519972857,0.8846440554540299,2025
9.399045237339994,6.46916310043335,3.5787352435960953,13.017299233850064,77.71306597395127,Seegehalli Lake,7.764172207243678,7.003968370822088,6.322036828556435,1.2526641985844629,2020
11.011172313558541,5.636306534576416,10.449478864919625,13.017299233850064,77.71306597395127,Seegehalli Lake,7.764172207243678,7.535962793564146,5.56262950704238,7.009968498553113,2021
9.380432973118204,4.832499540710449,8.983372769565957,13.017299233850064,77.71306597395127,Seegehalli Lake,7.764172207243678,6.175704113772524,4.785331106262206,5.779669312163708,2022
9.938481913146973,5.336090232086182,9.822268919525147,13.017299233850064,77.71306597395127,Seegehalli Lake,7.764172207243678,6.877916104173849,5.225156580759684,6.819809579515646,2023
9.981475121881823,5.9558893463134766,8.79998251857982,13.017299233850064,77.71306597395127,Seegehalli Lake,7.764172207243678,7.131686071627753,5.829802676023594,6.041378488323736,2024
10.75645179989684,5.907241293658088,8.471167320051006,13.017299233850064,77.71306597395127,Seegehalli Lake,7.764172207243678,7.321424471591127,5.767064297724705,5.136895978471346,2025
99.32724888379565,84.73514818878174,14.969642901587395,13.11353974982512,77.59347334803519,Yelahanka Lake,96.00122626501347,89.51247183952482,84.55907263176412,5.291004064351999,2020
102.25060621144017,85.37408927001952,17.505756793562956,13.11353974982512,77.59347334803519,Yelahanka Lake,96.00122626501347,91.26069909774783,85.15727777071484,6.6745010326909116,2021
105.46146397739489,88.62676690979004,17.909243075905596,13.11353974982512,77.59347334803519,Yelahanka Lake,96.00122626501347,91.54144332485725,88.33273898450963,4.1685631196504485,2022
101.86836408129523,84.22209260406494,18.44975906725716,13.11353974982512,77.59347334803519,Yelahanka Lake,96.00122626501347,90.12273239997717,83.98064085131776,6.906742739978866,2023
101.40540764371087,86.40018463287353,15.624779304324878,13.11353974982512,77.59347334803519,Yelahanka Lake,96.00122626501347,89.78708338802865,86.24404184133192,4.123685806944604,2024
106.17039333537677,90.19528437994265,16.536586061147055,13.11353974982512,77.59347334803519,Yelahanka Lake,96.00122626501347,92.13241670090319,89.7566547676595,2.7475364942243994,2025
5.898630176286885,3.449575782775879,2.4684340878774607,12.873692674348904,77.48348887477314,Hemmigepura Kere,5.563321210856715,3.9717610980583617,3.4071686599462163,0.5792982066614486,2020
7.5775131437054775,3.3623670303344726,4.2442156614056765,12.873692674348904,77.48348887477314,Hemmigepura Kere,5.563321210856715,3.9778019045033166,3.3280157354586737,0.6697738578287762,2021
7.491257780268052,2.9166360527038573,4.594001431848863,12.873692674348904,77.48348887477314,Hemmigepura Kere,5.563321210856715,3.7059184231806728,2.8900746234011185,0.8291435964068243,2022
6.034516587946275,3.3139182624816894,2.749667873499254,12.873692674348904,77.48348887477314,Hemmigepura Kere,5.563321210856715,3.7528857229285117,3.273867115167356,0.49900629654529055,2023
6.206652560975319,3.594922780609131,2.6407993284008544,12.873692674348904,77.48348887477314,Hemmigepura Kere,5.563321210856715,3.9920904831321544,3.5299061259071496,0.4805000712585449,2024
7.222524616980458,3.3139180923461913,3.937676042151358,12.873692674348904,77.48348887477314,Hemmigepura Kere,5.563321210856715,4.068735162081249,3.2772869074892528,0.8140578717759076,2025
9.014094935317695,5.228871778711057,3.92083545900532,12.958444143908917,77.72553487221501,Thubarahalli Lake,6.992327767746869,6.286116293376848,5.1609514185797005,1.2390487604148712,2020
8.237839971561806,4.582982511833041,3.7226636120725147,12.958444143908917,77.72553487221501,Thubarahalli Lake,6.992327767746869,5.924406534100702,4.547161016714058,1.4372643920928352,2021
6.809803725858202,3.2365460257795746,3.9122888180901034,12.958444143908917,77.72553487221501,Thubarahalli Lake,6.992327767746869,5.133978500070012,3.1745895173226146,2.2984201007588703,2022
6.845016255050361,5.530140513156067,1.3838975790883983,12.958444143908917,77.72553487221501,Thubarahalli Lake,6.992327767746869,5.402658954653272,5.244975672305237,0.19882288634057138,2023
5.179032131123263,4.631832032033882,0.5859465407397699,12.958444143908917,77.72553487221501,Thubarahalli Lake,6.992327767746869,4.635098924931545,4.603987777150472,0.06415958091885438,2024
7.2189947798515774,5.991375914022408,1.30511176286286,12.958444143908917,77.72553487221501,Thubarahalli Lake,6.992327767746869,5.791984532033884,5.7239502271584906,0.1188605345393162,2025
2.8500408256411083,1.3554261810302735,1.504296279895259,13.089486907464831,77.62484842909419,Agrahara Lake,4.2667081689094095,2.204940803835999,1.341492265292897,0.8731301738275264,2020
3.330818505958109,1.9266419494628906,1.4138581986460967,13.089486907464831,77.62484842909419,Agrahara Lake,4.2667081689094095,2.456587054048426,1.905456292949003,0.5608124032503017,2021
4.029225797855154,2.8270329948425292,1.2118744283788343,13.089486907464831,77.62484842909419,Agrahara Lake,4.2667081689094095,2.884667094780417,2.7867498414611815,0.10589035656199736,2022
3.869573443636427,3.0593918579101564,0.8101815857262704,13.089486907464831,77.62484842909419,Agrahara Lake,4.2667081689094095,2.9843307701499793,2.956500827762379,0.027829942387599567,2023
2.7171179233087273,2.091229398345947,0.6258885249627804,13.089486907464831,77.62484842909419,Agrahara Lake,4.2667081689094095,2.0864834725652956,2.0451372962353274,0.041346176329968023,2024
2.0456687883713665,1.1811574699401854,0.8645113184311811,13.089486907464831,77.62484842909419,Agrahara Lake,4.2667081689094095,1.355768292568431,1.1672235542028089,0.1885447383656221,2025
13.430657849360449,0.41627324752807615,13.217680902338966,13.111411030772032,77.57641471117208,Puttenahalli Lake,8.443043142173627,7.601992901171526,0.35982099437040443,7.389015954150043,2020
12.793509807610608,1.04552266998291,11.844794913506604,13.111411030772032,77.57641471117208,Puttenahalli Lake,8.443043142173627,7.114195961040432,1.0286667501472024,6.182336986772132,2021
13.79833616098142,2.7687006492614747,11.320058846986056,13.111411030772032,77.57641471117208,Puttenahalli Lake,8.443043142173627,7.296498682747646,2.6974045699265425,4.849845265317437,2022
