name,lat,lon,potential_ha,static_total_ha,static_water_ha,static_weed_ha,buffer_total_ha,buffer_water_ha,buffer_weed_ha,in_build_ha,out_build_ha,in_green_ha,out_green_ha,impervious_fraction,max_3day_rain_mm,peak_30min_intensity_mm,flow_accumulation_km2,flow_direction_code,encroachment_pct,sar_flood_freq_pct
Kacharakanahalli Lake,13.01783394601104,77.62623351253467,6.220773588238885,0.8450203045514675,0.011298431015014649,0.8337218735364528,1.524931829558728,0.02243864500108105,1.5024931845576468,1.668182175328872,2.8317415821239984,1.5032915732459775,0.7989720905658001,0.9265273367848496,84.54749807839592,6.272499720255534,0.0083324378356337,1,26.816313946592903,10.488330149995624
Kadiranpalaya Kere,12.983758433611657,77.63599700480563,4.8598796139646065,3.2032933361980955,1.5125770313262938,1.779501473710303,4.957703247717066,1.5125770313262938,3.5339113852292736,0.32617232720817607,0.681875003308564,2.0214454357441416,3.1627636558009145,0.5057471793879572,81.65999789815396,7.086666504542033,0.0083335554227232,64,6.711531007289505,14.907879974786962
Kaggadasapura Lake,12.981350433081964,77.67081485026253,11.792143982959823,8.108254775848385,1.7003716613510227,6.469276643350138,11.036183675900128,1.762917462240481,9.33622338859658,1.1030558549255176,2.920801257798438,5.226843031757827,3.714333145226375,0.2893123097114474,81.65999789815396,7.086666504542033,0.0083336411044001,1,9.35415863747494,22.61287314362771
Kaikondrahalli Lake,12.912892311757597,77.67273135244875,16.511430729498784,14.363556248320046,10.632911093143639,3.952147559541688,17.680253846153303,10.712361300986794,7.206871899134817,0.6166261855271283,2.2791560879162556,3.9180969408890447,4.787048521958899,0.2260106905873679,81.65999789815396,7.086666504542033,10.487353324890137,128,3.734541213472701,58.82181280023422
Kalena Agrahara lake,12.865571511226433,77.5897673039016,1.4854003719733744,0.9832053978345284,0.917920492007187,0.06528490582734146,2.183097233904172,1.059453474299113,1.126873805559445,0.89226363337897,1.4866669538764707,0.037284872095444586,1.2643720592917649,0.7858503639654256,85.75499812404935,6.723333120346069,0.2834692001342773,128,60.068897935819535,13.980061377120125
Kalkere Lake,13.04732105033264,77.66433496955227,48.58433546233234,43.088372383439314,38.82162154685375,24.613703224709216,49.521727007859674,38.87656926574707,31.015457492885716,0.5164554047333961,1.279101721843645,10.928264727532374,10.629948366528682,0.008683236869981683,84.54749807839592,6.272499720255534,2.1410727500915527,4,1.0630080659100636,85.11234538787585
Kammagondanahalli Lake,13.06848871782771,77.52410798525513,7.456641703571987,3.625920644540724,0.7289281834720787,2.9292355749915635,5.458322623174332,0.7294091417948404,4.761188237238866,0.10406406792135799,0.8657609192647499,2.980059727685967,3.6359603287241797,0.5066591754780237,81.43333143445973,7.368333339691162,3.449035882949829,16,1.3955889535567698,22.79840387955397
Kasavanahalli Lake,12.904417839227897,77.66763416782703,13.04400757321826,12.185462712183442,10.355023122274362,2.0931424827585645,17.048168275926876,10.563506629945342,6.768863224757575,2.6165729145319325,0.44138860644321815,1.8295591961290938,7.68856409223519,0.02717899408435495,81.65999789815396,7.086666504542033,0.1167057007551193,128,20.05957831475226,76.86431484874929
Kattigenahalli Lake,13.114706041869079,77.62870154197827,5.4566227068762645,4.547413468640893,3.7160666794965156,1.4050742166885668,6.7537275465642415,3.7205969596862793,3.607516043980418,0.903653576963836,0.5404777976675593,1.5693983323973608,3.6700624862112385,0.2933637631467742,88.04574814951047,7.367499828338623,0.1582567244768142,64,16.560675449029674,43.987908603427805
Kempambudhi Kere,12.951775134929937,77.56030464643523,7.058608855139045,6.45636455419553,4.977343562665453,4.129074412234438,10.360913225346485,5.011507265233059,8.014907756708682,0.0032859344841452164,0.37462904139200837,3.113632369401222,5.76411519411374,0.40241242889262935,82.41583149554208,7.633333206176758,0.0166692100465297,16,0.0465521542782878,41.55261154866481
Kenchanahalli Lake,12.925820503960267,77.5086028918082,1.5453444912689804,0.9728371512219796,0.0,0.9728371512219796,2.535473352343491,1.2663900337967217e-05,2.535460688443153,0.003191299175686283,0.24935722834169471,1.3373278173558851,2.2750733573634325,0.9045313010365247,82.41583149554208,7.633333206176758,3.8344247341156006,64,0.2065105349465286,5.75731653993681
Kengeri Lake,12.916559979018045,77.48804556616695,9.77527636604458,6.071784809496511,0.012917671585083,6.0685553874994405,7.911821673903122,0.05995308727887715,7.861556836212258,0.16996212711209555,3.707319549599442,5.515718462147928,2.5712037416051725,0.4998837782017058,85.83333125337958,8.099166552225748,0.0083357477560639,64,1.7386938307184474,8.908438189366658
Kodigehalli Lake,12.99951764050912,77.7284285287259,15.38054554175882,12.125534946574291,11.849036294766094,0.3025344170584086,14.312076235668705,12.076160978137745,2.292411546466304,6.625207286640239,3.2219231170215488,0.1895295754341674,2.9903789012220794,0.18599373541333986,86.53062638256732,7.315552509900456,6.816653251647949,1,43.07524247857481,69.55987301676797
Kogilu Lake,13.110236255646962,77.61904586051043,24.117815672179574,15.100112897902344,3.654005356461768,11.773704692597732,18.47425505552803,3.6593582499186197,15.145657610357945,1.570245115107119,2.3611228775443287,6.399217719350081,5.6552082572174065,0.0,88.04574814951047,7.367499828338623,0.0083293439820408,8,6.510726910142327,44.87575615818681
Konanakunte Lake,12.891298765845894,77.56843423601899,2.033049715438544,1.1488546680964051,0.0,1.1488546680964051,1.9412566163595362,0.0,1.9412566163595362,0.31048963975993643,1.1386529994795056,1.3912036818749922,1.396333269683738,0.9091202359555739,85.75499812404935,6.723333120346069,0.0416826829314231,2,15.272112501831344,4.068249223038392
Konasandra Lake,12.89236481932304,77.48386915601256,10.504325276348638,7.904312505668691,5.361308307520549,2.6205170609258515,10.16849799249188,5.361308307520549,4.88470254774904,1.4496239604082295,0.7418126018564061,1.9537985090936403,4.607890051871903,0.22019835502969495,86.27499802270904,8.016666571299234,0.0333461463451385,16,13.800257724998083,41.85342870709928
Kowdenahalli Lake,13.012599350255114,77.68515207362891,5.743700005164054,4.454339082647586,2.969658813524433,2.4868369050074555,7.578452222476037,2.9699436524105693,5.610874088193605,0.1892413216375213,0.21059580830243677,2.1083281733145114,6.558050932785233,0.0062981922253714335,84.54749807839592,6.272499720255534,3.391390323638916,64,3.294763331430575,31.840913832481863
Krishna Nagara Lake,12.87403521925412,77.57974859667902,4.421779224144433,2.770499086692162,2.670206791858549,0.10029229483361334,4.383426257412979,2.6937663983662925,1.6896598590466863,2.8010307804890555,0.9444168905051239,0.1347068356617447,3.034443859465855,0.6168724229258973,85.75499812404935,6.723333120346069,0.8003767728805542,128,63.346237758648506,32.09690693518922
Kundalahalli Lake,12.96967141322613,77.72046450298015,7.485939865890203,5.657585590218439,4.747831405045254,0.9775445705244276,8.990205993185107,4.757530328877767,4.300478711233201,1.9908976599355463,1.4603823006239747,1.13309468413808,4.542743575724682,0.3571330581422966,82.73174809043606,6.886666615804036,0.0250020548701286,1,26.59515966735321,41.3099142350808
Kuppareddi Kere,12.845056879457092,77.52361784126207,3.41807241314757,2.980247241386961,2.1310227754400914,0.9052669356367321,4.147937360534668,2.1416891264597577,2.064393568954468,0.1928615660942925,0.0025589120767630165,1.0414202434295454,4.952582967091483,0.0,85.75499812404935,6.723333120346069,0.3418563306331634,8,5.64240726300745,17.917120956980057
Lakshmipura Lake,13.085595123900896,77.53040958036848,2.714729585903392,1.228236775871227,0.11618131879170733,1.1120554570795196,1.696233501594394,0.14684013417561845,1.5493933674187754,0.5890817568356382,1.5172526632805114,1.4508032135757745,1.103508205326554,0.792060373497058,81.43333143445973,7.368333339691162,0.7996875643730164,8,21.69946354489694,11.45852428461794
Lal Bahadur Shastri Nagar Lake,12.96802477519852,77.67691153377919,11.135766333396768,8.987983768892976,1.557853706319971,7.501669085464976,12.203027181801389,1.6862751759128944,10.59262768528608,0.8471229808049422,3.0031492563080633,5.743155798276515,4.7582264155010146,0.28759723732356995,81.65999789815396,7.086666504542033,2.06685733795166,1,7.607226619549068,29.21578695839022
Lalbagh Tank,12.946100391651873,77.58337938025863,12.405273321608002,10.436331146352433,9.418763209484824,1.1912516668247406,16.62676211994196,9.677395598475139,7.180242098757678,2.825870040737476,0.22841270872278144,1.3433646966881854,9.16693435935027,0.0458237858580646,82.41583149554208,7.633333206176758,1.0085248947143557,1,22.77958709555607,57.37975820772364
Lingadeeranahalli Lake,12.872038845153895,77.51410160549611,1.7507136425900918,0.6663091149079564,0.0,0.6663091149079564,1.1907281419527143,0.0,1.1907281419527143,0.42719059992272873,0.353971765557582,0.9764164094573374,1.8152510426500112,0.8020510393974497,85.75499812404935,6.723333120346069,0.2167661935091018,8,24.400940823807257,7.372196039101379
Lotus Pond,12.97720006805669,77.5964199762946,0.6497149484342688,0.2933561551107768,0.0,0.2933561551107768,1.0529524473516927,0.0,1.0529524473516927,0.0016143171946207669,0.0,0.610800416840198,2.4057936766441195,0.19883005014363309,82.41583149554208,7.633333206176758,0.3083465099334717,2,0.2484654537364529,2.2528853760698464
Madiwala Lake,12.906492240214549,77.6163313324215,82.73265795340143,70.44516221600448,53.63967759090698,17.674768616727924,81.91275328776344,53.74813924379087,29.04789280704423,1.390967899782268,3.925296802782046,20.244326642578702,15.343504792522372,0.0,81.65999789815396,7.086666504542033,0.0166721604764461,128,1.6812803241081906,65.80530556470313
Mahadevapura Lake,12.987433073351456,77.6924113575015,7.541746518874827,6.54282189383164,5.528156426412546,1.2079767047503107,8.906690467894808,5.636273414931453,3.485112414291482,0.7532679490382375,1.3379700885842516,1.1061523080693663,2.837963539834116,0.379052400986805,81.65999789815396,7.086666504542033,2.0666308403015137,1,9.987977548078868,48.10394109510117
Mallasandra Lake,13.05811650496105,77.51829399546942,4.4195419083599035,1.4023952121171142,0.0,1.4023952121171142,2.491978124482897,0.04256645095825192,2.449411673524645,0.007227313257354484,0.9648971126940359,3.3466856089024763,2.6165116477911448,0.739029627196147,81.43333143445973,7.368333339691162,0.0333246104419231,128,0.1635308230403577,4.571275493552394
Mallathahalli Lake,12.965140690150449,77.49451172119795,13.682834263344565,9.054826846223222,4.26648095358406,5.0369627831014,10.524212244451686,4.281573925616694,6.492869596427968,1.5144592516067605,3.4533831116365907,2.641277350434945,2.450063082124299,0.16154758138577727,85.83333125337958,8.099166552225748,0.0166682936251163,8,11.068315397665083,41.05579573016929
Mathikere Lake,13.034928880246378,77.5507698260525,4.307804776728011,2.4882617045074653,1.2984811504902558,1.2483129861599789,7.448728404840707,1.364450644873326,6.152063501519097,0.8960763215702033,0.8300522335097368,1.4188737569547163,8.998863039655498,0.174710571916648,81.43333143445973,7.368333339691162,5.215628147125244,128,20.801228653885687,13.629160730834505
Munekolala Lake,12.960898656256168,77.70829905177543,4.391107579288856,3.8566143015797922,2.9911528683606314,0.9880306136197361,5.931670928992477,3.092779289349325,2.979346077661951,0.2786552182041742,0.6659698759689829,0.9450364392000089,2.6562978104320845,0.6663646554768962,82.73174809043606,6.886666615804036,1.4667882919311523,4,6.345898231199854,30.2156531082187
Mylasandra Tank,12.908148528172022,77.49295163059372,3.159975451887542,1.5929125098673504,0.4133764278411865,1.1811508306630454,2.930428058458715,0.41499118436177573,2.5170516227338204,0.44512038854112806,0.7275753333322363,1.7624366642347349,2.7837083266404092,0.6060834605691773,85.83333125337958,8.099166552225748,0.0083360122516751,16,14.0861976720498,11.147726652166083
Nagaraesh Nagenahalli Lake,13.075660663342903,77.64288688017814,2.003710929688099,1.319088344217936,0.8536934627782286,0.4750770366673687,1.6381051979523702,0.8907577512105306,0.7570296019695008,0.5771824123666799,1.4202579814457115,0.4201798079606598,0.4602365093091579,0.8807188489084953,84.54749807839592,6.272499720255534,0.1416182219982147,4,28.805672705320077,13.008387768365296
Nagarbhavi Lake,12.96512245893655,77.5089551130528,0.8875362890984033,0.3895498007820479,0.03390225880940755,0.3588763274238935,1.2314208500900767,0.03477592713898303,1.199873708402347,0.15852710140103607,0.3844850975400637,0.463659995438819,1.432093451383504,0.9919072481572483,82.41583149554208,7.633333206176758,0.7750649452209473,4,17.861478268350535,4.872202306628524
Nagarbhavi Thorai,12.954774733612107,77.51466053851422,10.020582052830724,3.665370166905723,0.007097183765585884,3.658272983140137,19.756558154998473,0.18277351344189607,19.573784641556575,0.9738762327610587,7.622621436632445,4.320409423749839,27.761662191716127,0.9668325347094237,82.41583149554208,7.633333206176758,0.0083345156162977,2,9.718759126232069,2.778935933510433
Nagawara Lake,13.044991240812452,77.60938980078092,19.98963665112963,18.91986345222872,17.82657961397956,1.244400549239115,23.22876094392714,17.91243241074506,5.492242190052605,1.147063278475992,1.769804351999121,1.3283296872611448,6.25254994278303,0.059584190435254224,84.54749807839592,6.272499720255534,0.0333262644708156,128,5.7382897873292285,84.41969145840785
Nallurahalli Lake,12.974569026390734,77.73579529172873,9.336012037772388,5.683845503079783,5.067854111265295,0.6733413043806286,7.073167111328725,5.078692299016317,2.054205068329456,2.6686527773215105,1.7556581650957097,0.6412952861571465,4.075540609706806,0.15937998447964843,82.73174809043606,6.886666615804036,2.9501352310180664,1,28.584504459982064,42.67957032948379
Narsipura Lake,13.072648114030992,77.55874346146666,3.62940563165403,3.107410972702923,0.6022680771502327,2.521204045327878,6.120849839522915,0.6309604462816824,5.507640192674624,0.2447461870445301,0.5720713198613185,2.5677043282328085,4.247997266602859,0.6329818259961938,81.43333143445973,7.368333339691162,1.774384617805481,4,6.743423355878572,9.830816491479208
Nayandahalli Lake,12.93995517072385,77.52145065959428,3.386000341671215,2.552480326014999,1.0870115320766676,1.4677291679816156,3.4350960339360452,1.1549620963546654,2.284977596918742,1.3050962891013953,1.2022405169712638,1.4438847500650247,0.9378334690163804,0.7911278481868053,82.41583149554208,7.633333206176758,2.767028331756592,8,38.54389124063833,16.17784641263427
Palace Grounds Lake,13.002096101404215,77.586246223986,3.4066349163579006,2.4212769878183007,1.5603422874969282,0.8625488621306575,3.8280881956307398,1.5608930018107097,2.2688093556293163,0.9129623390058131,0.0014622368267782166,1.0654769715307897,4.6340596405911905,0.05215610646898473,81.43333143445973,7.368333339691162,0.0666633397340774,4,26.799535653849247,17.990444168603553
Palanahalli Lake,13.115942427181013,77.61676134583574,7.300010767986824,5.813645144637864,3.0822752464498886,3.232768908745262,7.367137124579934,3.0860146235985852,4.782901145034491,0.3737286804842482,1.5592226930311615,2.5242130376185,2.2606032870832453,0.4855230833612147,88.04574814951047,7.367499828338623,2.23214054107666,2,5.119563413840197,38.13486480062072
Panathur Chikka Kere,12.931470394744794,77.70863691702442,0.9048249040252087,0.4739722989754272,0.4691411493558198,0.0063887690031762005,0.8527020245381274,0.48599637158711745,0.36832025840958743,0.7324294394339766,0.9890313409079757,0.0029569435608308835,0.5095063952013402,0.6364627714311165,82.73174809043606,6.886666615804036,0.4251021146774292,16,80.94709110853242,22.087381236048092
Panathuru Kere,12.931615520659848,77.70685455116339,4.149419714241775,2.738648957746418,2.69067935862323,0.052477823999442265,4.448213682342231,2.7432141474405927,1.7114579465634214,2.8405956713413407,1.1980024835738636,0.03446386508517793,2.0423954177188253,0.43620193233153515,82.73174809043606,6.886666615804036,0.8001863956451416,2,68.45766075655723,30.840643579642744
Parappana Agrahara Lake,12.87883429836661,77.66108455466913,4.266016824660958,3.5163835114497775,2.656756277778476,2.2814122548855056,5.713318570951077,2.743437452434964,4.447549486664916,0.22723726352816317,0.8110646667111464,1.761155333884744,2.9587572818970522,0.44936500133144897,86.14666446531191,6.710833152135213,0.0083369724452495,64,5.326684653809889,28.62916178496752
Pattandur Agrahara Kunte,12.980070083643056,77.73830432096298,3.542872297399183,2.9210506783992796,0.9423835131456961,2.027096112956627,5.033045144115772,0.9427950012900159,4.138679090528799,0.10868986683515158,0.5950577406176399,2.145421002441606,3.1720238127799427,0.6919589933846426,82.73174809043606,6.886666615804036,0.8250246644020081,8,3.0678460218546584,15.097938106093553
Pattandur Agrahara Lake,12.976570169492676,77.74581432892995,4.518958124470431,1.956062654554579,0.0,1.956062654554579,3.334847279676051,0.015541853649164316,3.3193054260268866,0.121649794118046,0.8480000769262377,3.8957615008938866,3.420898686058693,0.5763816584918389,82.73174809043606,6.886666615804036,0.0250013396143913,4,2.691987638905194,5.4111020196708965
Puttenahalli Lake,13.111411030772032,77.57641471117208,8.443043142173627,7.125578666319015,1.9156160192781337,5.376851685257962,12.80448694563473,1.97019536559161,11.032747549027087,0.6931238058287178,0.8674462755340375,5.7463036219089565,7.755890904056817,0.4885363527911979,84.31574830661218,7.978333155314128,13.327052116394045,1,8.209407368375425,17.38601900496694
Puttenhalli Lake,12.890466255041181,77.58730179644434,3.3943293367572855,2.4458531587583248,1.4359560729008096,1.089715621773215,3.7957509059701557,1.4616102248716667,2.414883806378233,0.48473784100750694,1.8913543369083774,1.1780202607288237,1.440798465994044,0.8333430624043094,85.75499812404935,6.723333120346069,0.0917027369141578,4,14.280813466102645,13.229149169658678
Rachenahalli Lake,13.062687176080777,77.6138107751643,35.803149432612415,34.35527444268471,30.623142358219425,14.953271175515669,41.95805369970933,30.72357535117554,22.482450400027105,0.11111001601773927,1.6539626543755626,9.88089375586067,11.078959652282613,0.00612798148096975,84.54749807839592,6.272499720255534,0.0083309486508369,128,0.3103358720630628,88.95336835060994
Ramapura Kere,13.047130418706944,77.68706600729922,42.17642313589662,23.63302546267092,1.2560463888001285,22.773992989504944,29.089335653645623,1.26528024113973,28.222683204228506,1.7763416041535027,2.6650431442624756,10.505409603899283,7.583525935237112,0.0,84.54749807839592,6.272499720255534,224.14503479003903,2,4.211693339736169,28.924602230643135
Sampigehalli Lake,13.077681268458669,77.62364376174892,2.939476521618412,1.3709302163471893,0.617121175887164,0.8667666231880934,2.740314554196028,0.6758336427790823,2.1790521683088313,0.19565993250977756,0.6806562439009722,1.4476657814918468,2.3104005568276205,0.6023500337692645,84.54749807839592,6.272499720255534,0.0416520982980728,1,6.656284922529385,24.284150321369992
Sankey Tank,13.009638629490368,77.57421476509407,12.466672382181216,10.036376224384684,9.531783052333259,0.535875144239438,14.80569592922386,9.941547596317866,4.912571472350973,5.900208008510614,0.7590008003085268,0.5575106186830607,6.776217977865382,0.128917529836026,81.43333143445973,7.368333339691162,0.0666612982749939,2,47.32785002791813,74.00314097610908
Sarakki Kere,12.899023783834648,77.57894493153546,21.344024169523966,18.256094326431178,16.46087535188214,2.284651353661531,20.44159538087683,16.69693035524356,4.245255444003834,4.250059187972124,4.612818068707536,1.5946319731454281,2.8740650529479983,0.0958697533424479,85.17253034673199,6.882069052487712,4.952043056488037,2,19.91217379729435,72.38167741439405
Saul Kere,12.9184909204776,77.68019584780986,16.636939759192373,14.26335148795035,3.8257095521001876,11.049253835869584,18.696911217645386,3.988907682420818,15.35064929353552,0.09099248361525192,1.1417071477194394,6.925843245468638,6.205402584559622,0.03906172399562954,81.65999789815396,7.086666504542033,23.875478744506836,64,0.5469304146814382,32.63870153919991
Seegehalli Lake,13.017299233850062,77.71306597395127,7.764172207243678,7.007776987591915,5.582003499394834,5.340064342602002,10.077843226490396,5.68953167462966,8.350834272706274,0.0432507541142881,1.539317187382318,4.593265616281049,3.8040471398212694,0.4493628128358668,93.87749750073999,8.144999821980795,12.748985290527344,2,0.5570555747583341,45.646707425837725
Seetharampalya Lake,12.982165577171244,77.7130811596254,4.022266879365211,3.00597603712593,1.454471253458659,2.042247548585281,4.910470363241457,1.4763874198973415,3.9251295715960333,0.008495591645084934,0.5744203738238765,2.092885236882727,2.6073712895621504,0.5296201435402292,82.73174809043606,6.886666615804036,0.1500055491924286,64,0.2112140218409798,23.72254252457871
Sheelavathana Kere,12.964500799128748,77.74300191167788,4.4653079313719495,3.974582283332175,3.071014165393605,2.49274279056923,6.139495486399832,3.094856657383738,4.639663325857524,0.2742574918909011,1.5662174257819474,1.4041327645425232,2.5900122039236426,0.6585583095303907,82.73174809043606,6.886666615804036,5.875323295593262,8,6.141961452737628,28.628208697887985
Shivapura Old Lake,13.026819980150336,77.50471602919691,1.5449986989099835,0.7024643009599673,0.1621977192663056,0.5402665816936617,1.4303602244757359,0.18076828575134274,1.249591938724393,0.2964256363937278,0.7942341825861714,0.6604622452360663,1.2063941460433658,0.948227418587155,81.43333143445973,7.368333339691162,0.0333283133804798,8,19.18614149014235,9.609613177242728
Singapura Kere,13.082462806971572,77.53518207283888,8.072643583628338,4.33818812786227,1.4473791538747152,2.9263092393633277,5.689901226702921,1.4538970488230387,4.2715044432556555,0.6289181673720615,1.8847728815156028,3.387204129877526,2.4649724732537366,0.48104915248167046,81.43333143445973,7.368333339691162,2.299147367477417,8,7.79073373990565,21.323335206241783
Singasandra Lake,12.882218148493388,77.64546471624104,2.0081188734436033,1.757642381574344,1.2174126622163859,0.8233530282413256,2.9281903866357744,1.3334141367320143,1.9193744956516439,0.2593300966250351,1.4846959611486301,0.7660837021776584,1.2837310784976936,0.8579390096284417,86.14666446531191,6.710833152135213,0.9920964241027832,32,12.914080936868311,11.438996080308534
Somasundarapalya Lake,12.898483924287731,77.64804602911603,2.4274632010785275,1.7898904080663944,1.7651868876732724,0.0263119963382895,2.0560049279441084,1.8102052617390951,0.2490292832602706,0.9563745038584789,1.7778897582933013,0.03203036650763611,0.3140967912930756,0.7069823099657756,85.97969674201143,6.724819491046849,0.4751774072647095,64,39.398105126106934,24.208266066935987
Srigandakaval Lake,12.984127976947043,77.50060904903768,0.608447892040178,0.20940602129718058,0.026872900403091315,0.18253312089408924,0.5377110406065299,0.03108267390681245,0.5066283666997174,0.14895620330511353,0.6221596769026214,0.2514024232767143,0.944311717293434,0.45233451781690587,83.40995332043663,7.768840193414698,0.1166681125760078,2,24.481341007797823,5.715512109442602
Subedharana Lake,12.859897951377215,77.61652482974566,3.478791661783854,3.0250880524659,1.878671233024348,2.1658781066600326,5.021918557400673,1.8921490642896666,4.150484826159508,0.10257814960654262,0.6796024345457786,2.03690797242657,3.3143348083640713,0.4963563831149213,86.14666446531191,6.710833152135213,0.5252687335014343,2,2.9486718257207336,24.22699015829288
Subramanyapura Lake,12.89621448522282,77.54290626308375,3.656729347109326,2.15271550279904,1.0387385073184343,1.1169343384542025,3.3723282689402456,1.101311450322469,2.2790909449249463,0.5710030279765409,1.57300699497198,1.7158076523071493,1.549790595958436,0.7768531945485607,85.75499812404935,6.723333120346069,1.575626254081726,32,15.615129635665362,19.301040966381752
Subrayana Lake,12.86362129366551,77.58491711006387,1.036166656589882,0.5398831451116824,0.03876076787312823,0.5091975435593551,1.546212351976781,0.04073681749231673,1.5135507008052649,0.08754102796018513,0.3551878274461335,0.642326754849004,2.224713202390484,0.5869866016104288,85.75499812404935,6.723333120346069,0.1834243834018707,2,8.448547094565903,7.168597289173472
Sunkalpalya Lake,12.906420778990842,77.4961879176173,5.147789339378209,3.849525838886836,2.2879233198891433,2.0475828435446544,5.9285566315784335,2.2886452168004654,4.125955063179864,0.1687459598406623,0.1398199361339893,2.175003362851112,4.642138133779787,0.18835922595549762,85.83333125337958,8.099166552225748,0.0166721101850271,8,3.278027687532466,25.728565693758345
Thalaghattapura Lake,12.866807330378649,77.53137701574505,4.068044733416987,2.6322167268506216,0.5555641212463379,2.0944177329134472,3.601205424716426,0.5555641212463379,3.0634064307792515,0.6704453129722245,1.0862179985195983,1.7619916285705564,2.3923734912982018,0.6509409419866817,85.75499812404935,6.723333120346069,0.1584100276231765,1,16.480775333290858,15.583393031360584
Thippasandra Lake,12.870760238967572,77.55568900091396,0.5544916768062818,0.1425052252326915,0.04198968327840169,0.1005155419542898,0.594163013912525,0.04198968327840169,0.5521733306341233,0.14734388362809717,0.44471101515875927,0.12027537906073273,0.7032408767346152,0.9579070005633227,85.75499812404935,6.723333120346069,0.0083372443914413,16,26.5727854522104,10.768125176825402
Thirumenahalli Lake,13.092869503257324,77.62884158544712,5.657482298874203,3.197523936382119,2.5355195908036574,0.7055710573857127,4.508463705251358,2.5562494063867307,1.9957810106718774,1.4836791429462306,0.8600763018724028,0.5114796711082708,2.750200463268803,0.459475085599442,84.54749807839592,6.272499720255534,1.4327305555343628,8,26.2250779510432,33.02350014307814
Thubarahalli Lake,12.958444143908915,77.72553487221501,6.992327767746869,5.529040623194377,4.742602604871762,0.8927627091775531,7.21746363312715,4.866958129256005,2.471790628643161,1.8881367557251372,1.3827341698311202,0.8269508192174574,2.5713567519393616,0.2770012029998208,82.73174809043606,6.886666615804036,0.1583534926176071,128,27.002978384886976,44.0296642048599
Ullal Lake,12.961146179077367,77.48087915284997,9.844569769619213,5.498905895271551,1.5950468649546305,4.000724318097682,7.781705565131194,1.5986112383409887,6.279959614570966,0.38362951023376063,0.7503662477071925,3.69449899864845,4.644846283348929,0.5324347787807223,85.83333125337958,8.099166552225748,2.800201654434204,4,3.896864151622539,20.317425824485134
Uttarahalli Lake,12.908191284483792,77.54164248615375,3.796415229046391,3.489106189102971,2.370957133980545,2.133980723879945,4.9420351581668225,2.4131940830908882,3.557438803932339,0.0437186012048659,1.1232534342966514,2.2996857620014866,1.8039318330697451,0.8014189517144769,82.41583149554208,7.633333206176758,0.0083360122516751,8,1.1515758568866403,16.212537723773043
Varthur Lake,12.947211292040189,77.73629477017032,154.43985890591773,87.93607574267519,11.292367554717218,79.40971098284052,102.45549448821127,11.319060795732385,93.91984153486068,4.614320634530758,6.151737422658383,33.49482387321928,19.14642728039211,0.0,82.73174809043606,6.886666615804036,0.1833599358797073,8,2.987778328224016,24.55143631968488
Vasanthapura Lake,12.891151232313254,77.55654516478079,1.8108462402672865,1.030178747891694,0.0,1.030178747891694,2.0082950366759458,0.002729427509681833,2.0055656091662635,0.011886649286606701,1.2467736866610661,1.48730419492734,1.3662264333847147,1.0,85.75499812404935,6.723333120346069,0.5835646390914917,32,0.6564140578192986,2.2557130319680847
Veerasagara Lake,13.101982746998315,77.55655652664406,6.538603706129483,4.089377151033489,3.066137159472696,1.076119350497177,6.167512965312284,3.0836012039932554,3.13877164761562,0.40451298503052957,1.5384748576833687,1.588138968178743,3.432249595060162,0.25051314637001376,84.31574830661218,7.978333155314128,0.0166592039167881,128,6.186534667200077,34.29543231871868
Vengayyana Lake,13.016536819104063,77.69922956789692,14.154800670462194,8.128196603746604,0.06294861005147297,8.081388663708557,11.669388051012326,0.08036785950953661,11.605160861516216,1.0489108426566534,2.5330074565767773,9.23629421523749,6.217981962786406,0.25028327176586523,86.9107461149934,6.746795804168804,5.749464511871338,2,7.410283387780151,10.853043388423488
Vidyaranyapura Kere,13.07620395182488,77.55462755408443,1.8493621418133899,1.5847110641534343,0.0,1.5847110641534343,2.607011605677885,0.005758646567849533,2.601252959110036,0.0,0.5945516614602284,1.7465797112294112,1.806439724126081,0.8872503118703111,81.43333143445973,7.368333339691162,0.0249913409352302,4,0.0,4.0143550181069
Vijinapura Lake,13.009010916747561,77.67658852687461,1.673324603711296,0.8602792031680836,0.7566909884987626,0.17138113967745908,1.4295434496227586,0.7570201404571533,0.7403162341737435,0.11546920882281131,1.4133671075838372,0.3082012441158917,1.0395173496570462,0.7330698457154092,84.54749807839592,6.272499720255534,1.1915875673294067,128,6.900586327763909,8.089234661219399
Vrishabhavati,12.920521985102395,77.50049244727587,33.729295355027205,12.40283602752384,0.07118335164288282,12.331652675880958,49.98401244807025,0.482509136677661,49.50150331139258,5.503107395773493,27.623369846235306,13.67904985327076,50.51361779604284,1.0,83.5421025162649,7.786853216511243,0.0083355968818068,64,16.31551248802854,11.432261378529784
Yediyur Lake,12.933624252081572,77.5766528097287,3.8840622334858015,3.688303908817566,3.0587907022079768,0.6967181791851568,5.853940496008879,3.1456241579606803,2.7809729425607315,0.2950841232254926,0.7763721985990238,0.7811012973650765,2.479234135688332,0.6793743530199571,82.41583149554208,7.633333206176758,0.0916879028081893,64,7.597306775403173,24.525792194966073
