buffer_total_ha,buffer_water_ha,buffer_weed_ha,lat,lon,name,potential_ha,static_total_ha,static_water_ha,static_weed_ha,year,in_build_ha,in_green_ha,out_build_ha,out_green_ha
5.248968168056712,1.016176942877676,4.252159269460042,13.026594703315864,77.64510807725,Chelekere,2.9414358670911604,2.219463664909812,0.9644527301773372,1.27437897901348,2025,0.145260269165039,1.466578404660692,0.5320111936412137,4.489133141413669
85.21963111838846,47.3672783279419,40.33263958777933,12.906492240214549,77.6163313324215,Madiwala Lake,82.73265795340143,72.77481088247258,47.33452723057167,27.90723437718707,2020,0.0379187367996515,30.971028475401617,3.558792935976514,16.371911315699585
86.59139183050121,63.342702567219455,23.83000697644701,12.906492240214549,77.6163313324215,Madiwala Lake,82.73265795340143,74.4006253819903,63.20265427603328,11.722866227752078,2021,0.2760610323767569,13.33026669726202,3.157949179116042,15.681958409313138
90.48987008526072,57.68223320337632,33.592414478930294,12.906492240214549,77.6163313324215,Madiwala Lake,82.73265795340143,76.66513079264021,57.61730105262308,19.828465926711115,2022,0.3901225507609049,20.122780865571222,3.777672831052891,16.419871879909767
74.03907803674139,47.63195419195736,26.85280213915656,12.906492240214549,77.6163313324215,Madiwala Lake,82.73265795340143,63.9933574062811,47.564817674877695,16.874218025775964,2023,2.8019200513263773,22.38066437006631,4.092862798716228,15.759814028658406
77.01539330833886,61.71269114633896,15.351145075818238,12.906492240214549,77.6163313324215,Madiwala Lake,82.73265795340143,66.95360783023008,61.605889429518754,5.38609275965074,2024,4.424239118789973,9.349600160342938,5.522486858326032,11.125466957179048
78.12115534734993,44.751976025911226,34.32834858413395,12.906492240214549,77.6163313324215,Madiwala Lake,82.73265795340143,67.88344100241262,44.512875881817386,24.329734383290575,2025,0.4155459086399453,25.31161928682811,3.442016213504567,16.702006164374286
1.7837282304980708,0.9449007232666016,0.8388275072314693,12.922434059675629,77.6668228891874,Iblur Lake,2.5612345260171323,1.04956925305834,0.8935354630085065,0.1560337900498334,2020,1.351415211208568,0.2525715446232814,1.9508544557728489,0.8650416393115474
2.7752443734352266,1.2013091644287108,2.193965535086838,12.922434059675629,77.6668228891874,Iblur Lake,2.5612345260171323,1.5726057264739393,1.158226150123746,0.998393419389912,2021,0.0862040952166389,0.8075591116153493,1.186075396013447,1.4898582064041437
3.0620464646911625,1.4725726684570313,1.6282257264709472,12.922434059675629,77.6668228891874,Iblur Lake,2.5612345260171323,1.5391349126120175,1.408404036036473,0.1403808666603238,2022,1.1945081151715446,0.1854394995057349,1.2946569064061784,1.6181953636558382
2.8283198903581206,1.4239807481444116,1.423715100465662,12.922434059675629,77.6668228891874,Iblur Lake,2.5612345260171323,1.4243989063038545,1.2925661848539465,0.1395071206006816,2023,1.7371867938262344,0.1886688864016065,1.0511277491670497,1.692773759912229
2.9264532114006494,1.2839041547827623,1.6619250148698397,12.922434059675629,77.6668228891874,Iblur Lake,2.5612345260171323,1.2960994411573223,1.073123718581854,0.2306501217262417,2024,1.6974091067534802,0.1936458987007888,1.177032979814118,1.3085223425981114
3.880623127827364,1.7762052318587958,2.181921764071596,12.922434059675629,77.6668228891874,Iblur Lake,2.5612345260171323,1.943788112619437,1.6042908719649969,0.3782111925312117,2025,0.5734140297773772,0.317234058080935,0.8507573654653514,1.974446475079106
6.4980878359536565,4.689208400483973,1.8379349156637756,12.996943369030944,77.66575216261633,Benniganahalli Lake,5.834561927771473,4.746407448518041,4.494327562181061,0.2756281206886441,2020,2.7462535313265932,0.1953363254203048,1.426681858747893,1.6403197190228629
5.834295577111338,4.059673399873621,1.8036776444618372,12.996943369030944,77.66575216261633,Benniganahalli Lake,5.834561927771473,4.292154727696437,3.948085086439544,0.3726313552617092,2021,2.106197426820643,0.3975468352254232,1.352656374206543,1.7375514357802446
6.204074860696232,3.817088734830968,2.4354118079331335,12.996943369030944,77.66575216261633,Benniganahalli Lake,5.834561927771473,4.197125552317302,3.761674346208759,0.4838768881764132,2022,2.018234130931181,0.3690225808925254,1.930653982717477,2.2584202440688195
5.981621374311261,4.00965251159668,2.001024309339336,12.996943369030944,77.66575216261633,Benniganahalli Lake,5.834561927771473,4.205026125353645,3.911699352898691,0.3165711317384009,2023,2.0861061888182397,0.3390937278986912,1.5291943261299883,2.124043540724213
5.377231211646585,4.106503433227539,1.2707277784190456,12.996943369030944,77.66575216261633,Benniganahalli Lake,5.834561927771473,4.329033696842568,4.07475127231972,0.2542824245228486,2024,2.4828556421796018,0.1221465694861318,3.1580827123395148,0.7496672995952531
6.371344962885239,4.379282996126062,2.0598579735340796,12.996943369030944,77.66575216261633,Benniganahalli Lake,5.834561927771473,4.703715857558904,4.264390302668553,0.5022220212450215,2025,2.1795774145298377,0.504690805014816,1.9671134858045385,2.00539324795592
4.084577630417768,1.0050915301005046,3.2248238887083756,12.89046625504118,77.58730179644434,Puttenhalli Lake,3.394329336757285,2.8731273435704843,0.9904247864726944,2.028040345488903,2020,0.0372368455475451,2.473628949225931,2.1502007978790876,1.2089423636612249
2.0993580717169067,0.0083592752643659,2.0909987964525407,12.89046625504118,77.58730179644434,Puttenhalli Lake,3.394329336757285,0.8041632286939435,0.0,0.8041632286939435,2021,0.3623376747370702,1.1455643345881446,1.830571264977548,1.4406085730070233
3.980085965537277,1.717455239105225,2.311076589011398,12.89046625504118,77.58730179644434,Puttenhalli Lake,3.394329336757285,2.565808908559761,1.691959429985495,0.9222953411536124,2022,0.9218782831708124,0.8551169670763203,1.927007879533954,1.5286088826048616
4.14681596103743,1.882171745300293,2.3130900958640903,12.89046625504118,77.58730179644434,Puttenhalli Lake,3.394329336757285,2.758338904688217,1.8511283938808067,0.9556563909343644,2023,0.530017074246874,1.0245829051806878,1.6215900705913464,1.5365882366584338
4.1124288725041405,2.037692361013375,2.1716282648782164,12.89046625504118,77.58730179644434,Puttenhalli Lake,3.394329336757285,2.7929160084025058,2.0023553347120098,0.8819048908936744,2024,0.6529370447375727,0.6450328743160474,2.119006351770139,1.2614538093955852
4.351238934607412,2.1188911984462364,2.3776852033547793,12.89046625504118,77.58730179644434,Puttenhalli Lake,3.394329336757285,2.880764558635038,2.079868492353851,0.9462335334747912,2025,0.4040201236051671,0.9241955339858112,1.699749656698189,1.6685889306371355
10.153070400351728,1.9076869499206544,8.439056904715747,13.034928880246378,77.5507698260525,Mathikere Lake,4.307804776728011,3.670387102373907,1.8487872489031616,2.000614872502345,2020,0.0113546578650381,2.5393722543843573,0.6905885578798782,10.20488046318802
7.414256157935648,1.8108503021240232,5.8164468508372575,13.034928880246378,77.5507698260525,Mathikere Lake,4.307804776728011,3.471472287391211,1.7054307908271338,1.938221070389092,2021,0.0,2.855554198264327,0.4718485350994035,10.704525424011829
7.3805018134562195,0.2032435005457261,7.177258312910492,13.034928880246378,77.5507698260525,Mathikere Lake,4.307804776728011,1.4991909950824815,0.1832683651553883,1.3159226299270932,2022,1.2603595169007549,0.9263350718599213,0.9142634879976158,9.067863526557472
7.530806551561544,2.0570813936211083,5.473725157940432,13.034928880246378,77.5507698260525,Mathikere Lake,4.307804776728011,2.4058102839181927,1.9499909128884705,0.4558193710297228,2023,1.0007614552067776,0.441692738231584,0.9223132840055578,8.128353520364202
6.033255806465895,0.8521639350891114,5.181091871376784,13.034928880246378,77.5507698260525,Mathikere Lake,4.307804776728011,1.49436753781487,0.8330244342070935,0.661343103607776,2024,2.176664656494739,0.4975548966321758,1.2405088001116575,6.353693869302786
6.180479699273202,1.3556777879393334,4.824801911333869,13.034928880246378,77.5507698260525,Mathikere Lake,4.307804776728011,2.38834202046413,1.2703851509602866,1.1179568695038444,2025,0.92731764295391,1.2527333823559328,0.7407907359643077,9.533861434508676
21.89247901797125,12.73323666229248,9.275439235256416,13.050783425012762,77.47953064137124,Anchepalya Lake,21.469327141496244,17.814411244345273,12.720743554370356,5.209864569552557,2020,0.1742189277140299,7.143649812484437,1.7811479467145137,8.13960390394622
23.157848714324345,12.239411423492433,11.480055663939831,13.050783425012762,77.47953064137124,Anchepalya Lake,21.469327141496244,18.13687807690191,12.2274878692238,6.463603818257651,2021,0.1936609748840332,8.526806725107821,1.1271805216561115,10.292746760795444
25.48367493845023,12.345918830108642,13.224904174290074,13.050783425012762,77.47953064137124,Anchepalya Lake,21.469327141496244,19.639979939934214,12.343108830707028,7.384019175175685,2022,1.1793981301490934,6.8836863134286865,1.5300714778615914,9.901809883120665
23.323495527735684,16.24823233566284,7.443221479884132,13.050783425012762,77.47953064137124,Anchepalya Lake,21.469327141496244,19.46366841773538,16.225866202338725,3.5836222071269934,2023,0.0,5.520100944916969,1.2390855052933043,10.475964677886957
19.545765541594264,13.498212118530274,6.1734326833178965,13.050783425012762,77.47953064137124,Anchepalya Lake,21.469327141496244,16.313063169106872,13.49764252737008,2.941299901990704,2024,2.072686877076392,2.105626083221434,2.299779745501348,5.828737236145617
21.699845612873744,14.970048972320557,6.865359810414036,13.050783425012762,77.47953064137124,Anchepalya Lake,21.469327141496244,18.08076124840231,14.940354386243632,3.266286896033194,2025,0.2207008353827981,3.908676007974663,1.7359200337727871,9.2515651979783
15.79488491331513,9.946156758880615,5.8874666920321586,13.009638629490368,77.57421476509407,Sankey Tank,12.466672382181216,10.373111869898782,9.591278870631198,0.8093677231403424,2020,5.1500088306501794,0.8259649321253159,0.8830162061025583,6.740554688945099
14.13854184765087,9.70403930053711,4.5119796329902195,13.009638629490368,77.57421476509407,Sankey Tank,12.466672382181216,9.868635167101695,9.293938904810886,0.6363740698421702,2021,5.718894994318344,0.6681243632836433,0.7960432874821683,6.600107122805725
15.010502439757714,10.013948191833496,5.064346639891979,13.009638629490368,77.57421476509407,Sankey Tank,12.466672382181216,9.976041164245606,9.63962458454207,0.374205633802227,2022,5.700172547526641,0.3870045646906834,0.8368329185096892,6.479297236929501
14.44382006651038,10.00426410293579,4.517032879315543,13.009638629490368,77.57421476509407,Sankey Tank,12.466672382181216,9.796247492771526,9.461388559525435,0.3806994337912167,2023,6.602857077406339,0.4372883793011833,0.6295418844784008,6.907626839886834
14.738574799242212,9.897730480957032,4.840844318285175,13.009638629490368,77.57421476509407,Sankey Tank,12.466672382181216,9.90300493456074,9.49796099755979,0.4050439370009479,2024,5.644534607463163,0.4017778271185183,0.7330356563732671,6.783700859321146
14.707851508866856,10.083146742763146,4.653758671590768,13.009638629490368,77.57421476509407,Sankey Tank,12.466672382181216,10.301216717729762,9.706506396930171,0.6095600678597244,2025,6.584779993699018,0.6249036455790202,0.6755348489050773,7.146021119303986
42.49814910128425,31.468587380981447,26.676625590542052,13.062687176080775,77.6138107751643,Rachenahalli Lake,35.803149432612415,35.11320733701221,31.40282111718571,19.29517722129673,2020,0.0,14.818962523244226,1.8592252323853735,10.001195604897292
41.48097946137374,29.9580876914978,11.871466676797311,13.062687176080775,77.6138107751643,Rachenahalli Lake,35.803149432612415,33.975440996802845,29.92660976019766,4.382749288114654,2021,0.0096827041625976,6.030732494099928,1.137164549467797,12.45178911299462
42.27603823822024,30.43519742771223,11.918301930350514,13.062687176080775,77.6138107751643,Rachenahalli Lake,35.803149432612415,33.077387045823656,30.36525481367822,2.777936181933834,2022,0.3969894332885742,3.8060442877586182,1.520787592330633,12.14012347455492
42.49534499940462,30.706387193435965,31.367176662780142,13.062687176080775,77.6138107751643,Rachenahalli Lake,35.803149432612415,34.87976625068816,30.623610257155484,23.80483324722889,2023,0.0,14.301162649515202,1.4062592789803303,11.891111580185234
40.72698288830926,30.541705865822586,11.279408227473244,13.062687176080775,77.6138107751643,Rachenahalli Lake,35.803149432612415,33.936673240006414,30.487255484538363,4.53473972598805,2024,0.2519001133668189,5.087056873453178,2.442004221158496,8.682301206611186
42.2708275096639,31.231486547603225,41.78172331221937,13.062687176080775,77.6138107751643,Rachenahalli Lake,35.803149432612415,35.149171785774996,30.933302716561116,34.92419138853186,2025,0.0080878452884449,15.241403707092866,1.5583350519307455,11.307236934452428
3.2286996463012687,1.354415169058407,1.932402384957706,12.965899542357478,77.7071336932344,Chinnappanahalli Lake,2.695002471768249,1.9149679098570584,1.2988800224962422,0.6738639242314357,2020,0.046494419555664,0.7641556835907584,0.7367328444357478,2.4517024142396235
3.9104642302449553,1.6062598925691494,2.3720086185290765,12.965899542357478,77.7071336932344,Chinnappanahalli Lake,2.695002471768249,1.991243260285621,1.5190826430466595,0.527543589663038,2021,0.0678042915344238,0.7313366169379739,0.611987705042222,3.0067091443649003
3.868566416452446,1.664377603445614,2.204188813006831,12.965899542357478,77.7071336932344,Chinnappanahalli Lake,2.695002471768249,1.9920410392162853,1.5892797876933975,0.402761251522887,2022,0.2809034713745117,0.4874692454887839,0.7919639599280263,2.4649596231348383
3.1599082892982633,1.6659350196329754,1.5036596023679247,12.965899542357478,77.7071336932344,Chinnappanahalli Lake,2.695002471768249,1.823270808428596,1.5215513903389726,0.3114057507922603,2023,1.0626855456602806,0.564694162277521,0.8565382242389753,2.4940947788103887
3.3265128873608147,1.5599933619839537,1.7858922075668038,12.965899542357478,77.7071336932344,Chinnappanahalli Lake,2.695002471768249,1.963361820089303,1.3957432907762717,0.5866493406587489,2024,0.232471907043457,0.5105261289469402,1.333257234209846,1.6157538740868662
3.288299512472713,1.5894699589837766,1.7278885340492394,12.965899542357478,77.7071336932344,Chinnappanahalli Lake,2.695002471768249,1.8726900875555303,1.420281707530302,0.4804037636880314,2025,0.3874532203674316,0.7144333048083735,1.4564822290009145,1.875537534188663
11.777356929396086,6.55705161743164,5.472127033613616,12.98901708788825,77.49011358408788,Herohalli Kere,9.856256515221688,8.906551844805549,6.527235428263347,2.6305304211455702,2020,0.0,4.113313254729627,1.9476535433571005,3.587336090141743
13.110338233932795,7.060693536376953,6.475804653152764,12.98901708788825,77.49011358408788,Herohalli Kere,9.856256515221688,9.26783796971639,7.004821716512044,2.6817317082722982,2021,0.3680466873168945,2.7520369817726285,1.3425599819677014,4.546878560464895
12.375916380277149,7.0122663719177245,5.557359188046924,12.98901708788825,77.49011358408788,Herohalli Kere,9.856256515221688,9.20186273661894,7.000681817704743,2.390712060986687,2022,0.7067715427982106,1.7694761224066045,1.8177929756134628,4.188935712202483
12.173548270392327,7.506225312042236,5.2097081458806045,12.98901708788825,77.49011358408788,Herohalli Kere,9.856256515221688,9.246871510865455,7.494716725083892,2.2861839027225273,2023,0.009685456085205,2.1780866604793774,1.7792027302611102,4.138723430148853
9.783823983103437,6.140577177429199,3.7788430962626145,12.98901708788825,77.49011358408788,Herohalli Kere,9.856256515221688,7.656595662970452,6.139817531229656,1.6517667052833702,2024,0.0387416870117187,1.5982123262771906,2.2886189851349465,3.2263928857362005
11.715900597160193,7.871917369292016,3.9892649409724217,12.98901708788825,77.49011358408788,Herohalli Kere,9.856256515221688,8.726288489469644,7.755920302886961,1.1084712685768274,2025,0.0290563034057617,1.3532657742369407,1.8940595044483852,4.007191843710506
16.7629153296796,9.436125314085718,7.57868724307191,12.912892311757597,77.67273135244875,Kaikondrahalli Lake,16.511430729498784,14.406863135950436,9.3972582892474,5.261502074181048,2020,0.928823689030666,5.025709974873857,3.0884054212323355,3.86089941120223
18.40499148894665,11.586935972349876,7.021511471339207,12.912892311757597,77.67273135244875,Kaikondrahalli Lake,16.511430729498784,14.82866205453911,11.496208129796049,3.53450412245208,2021,1.0583444198069851,3.5421765546641613,2.094987614183613,5.196222553316011
19.079372875387147,12.156534554682713,7.087540559931737,12.912892311757597,77.67273135244875,Kaikondrahalli Lake,16.511430729498784,15.019691722890828,12.079370307629157,3.1030859921354415,2022,0.6759401029579313,3.086405479912852,2.194644474876254,5.406933857664227
17.771448905166924,11.247843996947044,6.649553669969145,12.912892311757597,77.67273135244875,Kaikondrahalli Lake,16.511430729498784,14.5227783541212,11.160459537159042,3.4596205866256406,2023,0.4553502838134766,3.38613846769445,1.808934436735265,5.663886444687196
17.9179464795221,10.015404204188329,8.057555900669472,12.912892311757597,77.67273135244875,Kaikondrahalli Lake,16.511430729498784,14.677104974691366,9.977942887217203,4.844905330526311,2024,0.5425450668334961,3.660718348723763,2.5936173710811836,3.883652808305332
16.144847998217404,9.831323763667088,6.8463825498274264,12.912892311757597,77.67273135244875,Kaikondrahalli Lake,16.511430729498784,12.72623724772734,9.68622740781298,3.5092672513296086,2025,0.0387535507202148,4.807432819465185,1.894347209388883,4.7106960565783975
11.42775581195906,0.0496466334862802,11.378109178472782,12.96802477519852,77.67691153377919,Lal Bahadur Shastri Nagar Lake,11.135766333396768,9.086499662747858,0.0,9.086499662747858,2020,0.0322494514345655,6.606132503518499,3.743793839287852,3.2724203626505526
12.690919246263691,0.0526473865793265,12.638271859684366,12.96802477519852,77.67691153377919,Lal Bahadur Shastri Nagar Lake,11.135766333396768,9.923240089039524,0.0,9.923240089039524,2021,0.0581172805786132,7.800012068227131,2.7772182831349093,4.5062197929801195
13.57353925403071,0.4788429882333793,13.143127550129613,12.96802477519852,77.67691153377919,Lal Bahadur Shastri Nagar Lake,11.135766333396768,10.05607207851036,0.4165093711853027,9.687993991657333,2022,0.2789646230241365,7.597205340896307,2.9356177543759814,4.813975351921531
13.327777967756678,1.3159245121166752,12.108716090680293,12.96802477519852,77.67691153377919,Lal Bahadur Shastri Nagar Lake,11.135766333396768,9.300091140971466,1.1623506713867189,8.234603104625025,2023,0.1315434922222062,5.133133209476845,2.2893352482096363,6.032277585150026
8.805094645167332,3.9798725935633046,4.883339451201195,12.96802477519852,77.67691153377919,Lal Bahadur Shastri Nagar Lake,11.135766333396768,5.845666923846075,3.782577794698079,2.115356809393191,2024,4.400900440733667,1.437244123200061,3.642069535657097,3.902748145925485
13.393076165630855,4.240716941498402,9.404201981548235,12.96802477519852,77.67691153377919,Lal Bahadur Shastri Nagar Lake,11.135766333396768,9.71633271824257,3.9856844006497254,5.9623208553269285,2025,0.180962596836464,5.885207544340244,2.630860877182905,6.021717254378374
19.42578056456024,8.399474070739746,11.18131422392303,12.920763885081588,77.64136384676314,Agara Lake,26.72469894477696,15.54334076499191,8.399474070739746,7.2988744243547075,2020,1.7451627332410626,7.650159530337472,2.157159739948349,5.054996489191992
30.973236490083583,19.095094361877443,12.159095925355796,12.920763885081588,77.64136384676314,Agara Lake,26.72469894477696,24.254742228839355,19.07416058451634,5.44975781226663,2021,5.393520934421312,5.865165376308666,1.5496273958752202,8.429818174342731
31.70632370196772,21.26521245956421,10.702688976015578,12.920763885081588,77.64136384676314,Agara Lake,26.72469894477696,24.93058073073144,21.17140929027782,4.002322803661867,2022,3.2157012742435227,3.964673306044034,1.8770473637868856,7.4825123400968705
27.923506701815732,21.991383602330824,6.058067929807178,12.920763885081588,77.64136384676314,Agara Lake,26.72469894477696,24.153604504394533,21.908180173324883,2.3595154652973243,2023,4.170190599107928,2.746126656733494,1.961049553940718,6.644856043901629
29.7527661401846,19.666931389052447,10.337724101260315,12.920763885081588,77.64136384676314,Agara Lake,26.72469894477696,24.139736440561325,19.655457694854736,4.73590215001125,2024,3.1285182632476207,3.6895466053173593,2.637004169311524,6.695924412090824
29.70234592197792,21.550177553139484,8.404057741854798,12.920763885081588,77.64136384676314,Agara Lake,26.72469894477696,24.019413403445967,21.3491592782503,2.922143498212029,2025,8.61434072856529,3.055306165176092,2.29963701711019,6.905827930255963
49.26721667683022,27.77158433761597,22.52205864536661,13.04705059740462,77.58628405047017,Hebbal Lake,45.28392121431239,39.76960197618072,27.73919285678639,13.0320766205552,2020,2.7460216965798767,15.103434853036914,0.7279193823361866,16.70598331552245
44.14501712919051,28.003941722106937,17.3127466854649,13.04705059740462,77.58628405047017,Hebbal Lake,45.28392121431239,36.87470087453208,27.994334450097178,10.051771890109196,2021,3.085424156162038,8.860086485317455,0.8980402633158364,18.16923441060087
53.7380593559355,35.98298551712036,18.66530314103071,13.04705059740462,77.58628405047017,Hebbal Lake,45.28392121431239,40.935037261391464,35.73368776478487,6.0099231326952145,2022,3.282964190655877,7.776967345467357,0.8925342429755714,18.260250899314155
51.157766846516935,36.12823653640747,15.949441913655606,13.04705059740462,77.58628405047017,Hebbal Lake,45.28392121431239,40.73723642115876,35.80637042862836,5.691895227978273,2023,3.355456581803864,7.6607281448154785,0.8730531051994771,18.086220550474295
50.12570918888469,34.327142150878906,16.21494754871743,13.04705059740462,77.58628405047017,Hebbal Lake,45.28392121431239,40.904227103340304,34.25962487176035,7.050274255688235,2024,3.707170780388327,7.057974975002509,0.9938476690584064,13.95461893014347
48.352403541532055,34.588591007232665,14.247975312772269,13.04705059740462,77.58628405047017,Hebbal Lake,45.28392121431239,39.8343002005723,34.48135329137166,5.796136163213391,2025,3.2108951236051673,7.892140693485034,0.934719967435949,16.97369099839753
19.758857466005814,9.28467708421894,13.051410954296632,12.899023783834648,77.57894493153546,Sarakki Kere,21.34402416952397,18.289144302724196,9.24554123840332,11.614716351575664,2020,1.0093115316622867,7.741336075137266,5.904693525034588,2.38654827082017
20.079657993068324,16.99815728336409,3.14932313020594,12.899023783834648,77.57894493153546,Sarakki Kere,21.34402416952397,18.10437388633279,16.872620003467635,1.2911792477416992,2021,4.48708456066356,0.918629124486587,4.0828409671559065,2.7084123307381422
20.22278619055355,18.377941726594813,1.9417336492919923,12.899023783834648,77.57894493153546,Sarakki Kere,21.34402416952397,18.13613616415286,18.05509150647033,0.1659651871565276,2022,4.194260293719721,0.1802515121938668,4.748641140824863,2.836608299668255
19.63696817829207,17.939928424712537,1.7939288458341711,12.899023783834648,77.57894493153546,Sarakki Kere,21.34402416952397,17.82252122079289,17.68839635075588,0.211712183784036,2023,4.638121878817689,0.2201470192015404,4.32958482219023,2.7843636112317856
20.29828295608521,18.144877093858906,2.2018504690073053,12.899023783834648,77.57894493153546,Sarakki Kere,21.34402416952397,18.08165065606211,17.919637479532284,0.2104577833108341,2024,6.753748726121491,0.0888719689612295,5.181863558591957,2.519000019282921
22.653019501256008,19.436000518712063,3.3332856153869637,12.899023783834648,77.57894493153546,Sarakki Kere,21.34402416952397,19.10273972852221,18.983965532663387,0.2138773684004241,2025,4.417828136848,0.4185561388920803,3.429284398447674,4.009457785946716
54.24872925678031,39.43476705762976,40.80928420232436,13.08676197599291,77.61032801732185,Jakkur Lake,49.63010447345808,45.730494774424216,39.382219626641366,32.292226684890444,2020,0.0,24.589097984439647,2.141324828341616,15.696335122411384
