name,impervious_fraction,max_3day_rain_mm,peak_30min_intensity_mm,year,lat,lon,potential_ha,static_total_ha,static_water_ha,static_weed_ha,buffer_total_ha,buffer_water_ha,buffer_weed_ha,in_build_ha,out_build_ha,in_green_ha,out_green_ha,flow_accumulation_km2,flow_direction_code,encroachment_pct,sar_flood_freq_pct
Somasundarapalya Lake,0.6754318051945662,96.03140434280049,7.051536362852397,2024,12.898483924287731,77.64804602911603,2.4274632010785275,1.7959759308130607,1.790846508322324,0.005129422490737,1.941004940032959,1.8505755004882811,0.0904294395446777,0.9082853224331722,1.971212162062701,0.0,0.1794908990777707,0.4751774072647095,64,39.398105126106934,24.208266066935987
Somasundarapalya Lake,0.7031588907936862,99.77414711368104,8.453715926116985,2025,12.898483924287731,77.64804602911603,2.4274632010785275,1.979228547806086,1.9510357636605065,0.0378436398165833,2.4403421029782764,2.054041581726074,0.405678223583745,0.6640494970822801,1.276690344337014,0.0348800380602069,0.4097817663185269,0.4751774072647095,64,39.398105126106934,24.208266066935987
Srigandakaval Lake,0.3624427593450842,77.61820556759815,6.466096883524568,2020,12.984127976947043,77.50060904903768,0.608447892040178,0.238038858385273,0.0,0.238038858385273,0.5992939410490149,0.0,0.5992939410490149,0.0,0.0068369104721966,0.4762294704841166,1.3538629301332965,0.1166681125760078,2,24.481341007797823,5.715512109442602
Srigandakaval Lake,0.349263971940946,75.00405415667235,6.961460377817892,2021,12.984127976947043,77.50060904903768,0.608447892040178,0.3123333106994629,0.0,0.3123333106994629,0.9181222549438476,0.0,0.9181222549438476,0.0,0.0,0.56172891731711,2.252651122888304,0.1166681125760078,2,24.481341007797823,5.715512109442602
Srigandakaval Lake,0.3727591300956087,104.7023871259438,8.883452167662542,2022,12.984127976947043,77.50060904903768,0.608447892040178,0.3194740550291773,0.0370333378212124,0.2824407172079647,1.152666494326124,0.0484282165527343,1.1042382777733897,0.1473736529780369,0.1115937881619322,0.0531380731709798,0.8567419038391109,0.1166681125760078,2,24.481341007797823,5.715512109442602
Srigandakaval Lake,0.5372252371782472,68.46714592961631,5.736998033791421,2023,12.984127976947043,77.50060904903768,0.608447892040178,0.1242040645973355,0.1242040645973355,0.0,0.1452846008300781,0.1355989433288574,0.0096856575012207,0.4437920097769944,1.3992136952867695,0.0,0.4323973065754012,0.1166681125760078,2,24.481341007797823,5.715512109442602
Srigandakaval Lake,0.5297282854062821,78.54663916108406,9.7259299965976,2024,12.984127976947043,77.50060904903768,0.608447892040178,0.0,0.0,0.0,0.0096096945878571,0.0,0.0096096945878571,0.2977857111373602,1.5093637986246748,0.0,0.091045013999191,0.1166681125760078,2,24.481341007797823,5.715512109442602
Srigandakaval Lake,0.5625877229352673,96.12128798170512,8.839103701094167,2025,12.984127976947043,77.50060904903768,0.608447892040178,0.2623858390718348,0.0,0.2623858390718348,0.4012892579022575,0.002468883559283,0.3988203743429745,0.0047858459382898,0.7059498688701555,0.4173180786880792,0.6791720263253004,0.1166681125760078,2,24.481341007797823,5.715512109442602
Subedharana Lake,0.4056413329031664,66.52499807905406,6.309999942779541,2020,12.859897951377215,77.61652482974566,3.478791661783854,2.85766052946502,1.5310731857299804,1.481632525009455,5.455012672505099,1.5774349099252738,4.032622943854239,0.3482440982773724,0.5209219713457892,1.4121279271324008,3.183711815945496,0.5252687335014343,2,2.9486718257207336,24.22699015829288
Subedharana Lake,0.400267318062405,78.96499759331346,5.670000076293945,2021,12.859897951377215,77.61652482974566,3.478791661783854,3.289317298446355,2.002517657000972,1.593508026443183,5.600101160275329,2.023190422925762,3.887001247145709,0.0,0.151853634817086,1.9907740908484364,4.183637692000447,0.5252687335014343,2,2.9486718257207336,24.22699015829288
Subedharana Lake,0.424891306017729,111.43999750632791,8.09999942779541,2022,12.859897951377215,77.61652482974566,3.478791661783854,3.445616581995346,2.51686503818886,2.757602659113266,5.684426449701646,2.5291774848937987,4.986722179529527,0.0,0.2316562361683565,2.0899574344350773,3.87845027669271,0.5252687335014343,2,2.9486718257207336,24.22699015829288
Subedharana Lake,0.5303528905685887,63.59999836515635,4.654999732971191,2023,12.859897951377215,77.61652482974566,3.478791661783854,2.3691535664906227,1.4341696754455566,1.0221967992176728,3.8781870569206687,1.4341696754455566,2.5312302896477195,0.1065937705993652,0.6175971880864161,1.2811755506717457,3.6467949559888666,0.5252687335014343,2,2.9486718257207336,24.22699015829288
Subedharana Lake,0.6066768063173098,96.47499763779342,7.039999961853027,2024,12.859897951377215,77.61652482974566,3.478791661783854,3.2610067643348835,2.2280171367869657,3.2125550561134477,4.929722190952675,2.22877716217041,4.88127048273124,0.1457345692443847,1.623413970208261,2.707631965807747,2.1510280553122128,0.5252687335014343,2,2.9486718257207336,24.22699015829288
Subedharana Lake,0.6103086448203286,99.87499761022627,8.489999771118164,2025,12.859897951377215,77.61652482974566,3.478791661783854,2.92777357406317,1.5593847049937528,2.92777357406317,4.584061814048618,1.5601447303771974,4.584061814048618,0.0148964595181334,0.932171606648763,2.7397808656640144,2.842386054244696,0.5252687335014343,2,2.9486718257207336,24.22699015829288
Subramanyapura Lake,0.8464478389637841,78.96999865118414,6.244999885559082,2020,12.89621448522282,77.54290626308375,3.656729347109326,1.7824632640913414,0.0,1.7824632640913414,2.928763641788258,0.0,2.928763641788258,7.599241368910846e-05,1.2941794844444126,3.2683338519017835,1.3822170936883666,1.575626254081726,32,15.615129635665362,19.301040966381752
